ID,Apartment,House,For Sale,For Rent,Price,Size(sqm),Price/sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,District,Street,Bedroom,Floor,Garage optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture optional,Elevator optional,Air conditioner optional,Details,Longitude,Latitude,Postcode,District2,Lats,Lons,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport,Distance to Eco Zone,Distance to Crime Pot,Distance to Uni1,Distance to Uni2,Distance to Uni3,Distance to Uni4,Distance to Uni5,Distance to Uni6,Distance to Uni7,Distance to Uni8,Distance to Uni9,Distance to Uni10,Distance to Uni11,Distance to Uni12,Distance to Uni13,Distance to Uni14,Distance to Uni15,Distance to Uni16,Distance to Uni17,Distance to Uni18,Distance to Uni19,Distance to Uni20,Distance to Uni21,"Shop: Art, music, hobbies",Shop: Beauty,"Shop: Clothing, shoes, accessories",Shop: Convenience shop,Shop: Department Store,"Shop: Discount store, charity","Shop: Food, beverages",Shop: Health,Shop: Laundry,Shop: Mall,"Shop: Stationery, gifts, books, newspapers",Shop: Supermarket,Shop: Travel Agency,Shop: Others
97,1,0,0,1,674000,14,48142.85714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,2,4.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Welcome to this spectacular newly made luxury duplex penthouse. Excellent located in a house from 1880s with decorative details at Térez körut with windows looking at Király utca. The duplex penthouse has the size of 133 m2 and a terrace of 32 m2 (This means a total of 149 m2 in the apartments papers since you add half the size of the terrace). The apartment has a kitchen open with the living room, two bedroom, three bathrooms and an outdoor jacuzzi on the terrace. Minimalistic kitchen equipped with white LG HI-MACS work top. Living room with 5, 6 meter plus ceilings and huge windows. The master bedroom suite has hotel feeling and is open with the bathroom. The apartment has wooden floors, air-conditions, alarm system and built in multiroom audio system (8 pair of speakers built in the celling). The terrace is perfect for relaxing in the jaccuzzi or entertaining. Nerby a garageplace is inluded in the apartment. Very close to Octogon, Liszt Ferenc tér, Andrássy út and public communication. In the neighborhood you find a lot of popular restaurants. Internet, cable-TV, phone line, cleaning and washing service can be arranged for an extra fee. The apartment can be rented with or without furniture.",18.97188867,47.5225264,1021,2,47.5225264,18.97188867,4.017525073,6.588057189,8.73028723,6.523133366000001,4.604563421,23.04486848,5.510111864,7.320412729,7.702984634,7.69065284,7.69065284,7.752170259,11.57445931,8.059435648,12.39486008,6.323712231,7.610201846,8.814014831,7.266901043,7.338132135,7.567770145,7.700660397999999,10.74448383,1.587739043,9.651544808999999,4.868845868999999,7.832444607999999,8.174695217,5.0918574,0,5,0,2,0,0,9,0,0,0,2,10,0,21
98,1,0,0,1,578000,13,44461.53846,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,2,3.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 130 sqm renovated apartment in district 5apartment close to the Deák tér. It is situated in a good condition classical building on the third floor.The public transportation is excellent. The property consist of, bathroom, separate toilette, living room, dining aria, separate kitchen, 2 bedrooms. The common cost : 35.000 HUF/month. The utilities are depending on the using amount. Only long term rent!",19.06342281,47.48422104,1093,9,47.48422104,19.06342281,0.44162371,1.6687075180000002,2.449916168,3.0802711680000003,3.485551019,15.07625373,0.08906628,1.754544352,1.250555689,0.898075173,0.898075173,0.657081119,5.306366699,1.171502022,5.929057928,2.099488186,0.47833036,0.7382885220000001,2.122439451,2.609015081,8.694414385,0.561736762,5.478603581000001,6.517475506,1.671317159,5.967419574,0.8651718490000001,0.47143612100000004,3.116013919,44,155,214,2,0,18,367,46,3,14,172,49,23,412
99,1,0,0,1,482000,13,37076.92308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,3,5.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for rent a 130 sqm renovated, partly furnished apartment in Stollár Béla utca, district V opposite with the Olympic Park. It is situated in a classical style building on the 5th floor. The flat consists of 4 bedrooms, a living room with dining area and kitchen, 2 bathrooms, 2 toilets. Windows offers a half-panoramic view to the River Danube, the Halászbástya, and to the top of the building of Parliament. Common charges: 30 500 HUF/month includes unlimited water usage and caretaker service. Heating: Central heating, around 25 000 HUF/month. ",19.07102718,47.4831226,1094,9,47.4831226,19.07102718,0.421844292,2.133607674,2.248784699,3.332354721,4.035932471000001,14.49715102,0.425981946,1.9606318219999999,1.4028944069999998,1.148772607,1.148772607,1.17586457,4.889122801,1.174023883,5.4714584429999995,2.526293092,1.050219063,0.183606513,2.298580203,2.733235361,8.880878383999999,0.968439752,5.185398444,7.064134058,1.088172388,6.308616507999999,1.047373997,0.547043324,3.6964764239999996,42,139,148,1,0,20,347,43,3,13,146,47,20,370
100,1,0,0,1,260000,14,18571.42857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,3,4.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Three bedroom luxury apartment on Egyetem Square. Unique 3 bedroom, fully refurbished, furnished apartment on the regenerated Kecskeméti street is available for rent. The level of brightness of the 4th floor flat is stunning, overlooking the ELTE University and the nicely tiled suare! As part of the Heart of Budapest rejuvenation program the car traffic is limited, the pedestrian and bicycle facilities are modernised on the street. The park lavish with flowers called Károlyi Garden – closed for the night, with playground for children in it – is just 1 minute away. Both the facade and the inner courtyard of the building is in good condition. The refurbishment of the apartment was finished in April 2011, completely rewired, the heating system upgraded to modern standards, all the tiling is brand new. The newly built design kithchen furniture is fully equipped with accessories and machinery. The 30sqm main bathroom is spectecular, consisting of an infra sauna and a corner tub as well. All bedrooms have separate entrances, one from the living room, the other through the wardrobe corridor. The en-suite main bedroom has direct connection to the second bathroom. Another extra feature is the spacious bicycle storage within the apartment.",19.04804195,47.51081654,1055,5,47.51081654,19.04804195,0.230155348,1.6018895830000002,2.88576957,0.695775182,2.047446462,17.32310971,0.377383394,1.6703578559999999,2.198477988,2.3826121540000003,2.3826121540000003,3.2877015469999997,5.752703427999999,2.536832965,6.564334643,1.138896438,2.819112291,3.710929712,1.483903943,1.473138249,5.724185791,2.6200236219999997,5.1043761,4.320433769,4.272092405,2.7924128839999995,2.494344403,2.983515829,2.629529868,25,136,147,8,3,8,224,17,6,4,94,42,8,308
101,1,0,0,1,963000,6,160500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,1,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 60 sqm furnished apartment in district 2. in Keleti Károly utca. It is situated in a classical building on the 1st floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room with american kitchen, 1 bedroom, 1 bathroom and toilet. Common cost is 18000 HUF/month (water included). Only long term rent! ",19.06411375,47.50513458,1067,6,47.50513458,19.06411375,1.46202811,1.3899073290000001,1.5390506590000002,0.885902638,2.9957445469999997,15.96060376,0.60664788,0.572964512,1.103617354,1.4284013580000001,1.4284013580000001,2.6861342880000003,4.550555657,1.35735983,5.340885458,1.200302996,2.140054426,2.665198193,0.205081701,0.34814415,6.385782762000001,1.787904676,4.118600503,5.626600439,3.043408949,3.9254343830000002,1.4832870530000002,1.9848718680000002,3.2626630160000003,46,183,240,8,3,11,408,30,6,8,153,57,19,427
102,1,0,0,1,560000,8,70000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for rent in diplomatic quarter an 89 sqm double balcony flat on Andrassy road, in district 6. Furnished by sophisticated furniture, equipped kitchen, living room + a bedroom, dining area, separate toilet and bathroom. It has central heating, the total utility fee is around 40 000 HUF/month which includes the unlimited water consumption and common cost too.",19.05075141,47.4974499,1051,5,47.4974499,19.05075141,0.192818762,0.10313072400000001,2.524351878,1.647533572,2.011755452,16.50086266,0.595009062,0.9968761979999999,1.184679055,1.147313874,1.147313874,1.7892945359999999,5.668560499,1.528988605,6.420732592,0.36392800200000003,1.345566469,2.387598879,1.211847583,1.661972755,7.1975665520000005,1.237633601,5.38677881,4.959280186,3.127844669,4.264644488,1.287990903,1.6815230159999999,2.038429538,46,141,199,5,3,8,257,33,5,9,175,50,24,310
103,1,0,0,1,482000,20,24100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,3,0.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We offer a 200 sqm furnished luxury duplex apartment in district 11. in Kelenhegyi út. It is situated in a classical building on the ground. The windows are facing the garden. The apartment is newly renovated. It consists of a 2 living rooms, american kitchen, 3 bedrooms,1 big balcony(15m2), 2 bathrooms and toilet. Common cost with utilities is 50.000 Ft/month. Free parking!",19.04497499,47.51236134,1055,5,47.51236134,19.04497499,0.044567703,1.81294022,3.1636543980000003,0.92439711,1.955406142,17.60683569,0.550907781,1.95444758,2.47722088,2.649270856,2.649270856,3.501924606,5.993642529,2.818524974,6.808552971,1.350030696,3.0504982710000004,3.9761758819999997,1.771029828,1.742124935,5.575781745,2.871973327,5.303879899,4.069036797,4.553323933,2.552601969,2.764440515,3.2482833139999996,2.61481008,22,132,122,7,3,8,221,18,4,6,85,40,5,294
104,1,0,0,1,578000,7,82571.42857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,2.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 72 sqm furnished apartment in district I. in Számadó utca. It is situated in a classical building on the 2th floor. The windows are facing the courtyard. The apartment is newly renovated. It consists of a living room with american kitchen,balcony, 2 bedrooms, 2 bathrooms and toilet. Common cost is 25000 Ft/month.Only long term rent! ",19.05806268,47.49217392,1053,5,47.49217392,19.05806268,0.446010247,0.734575882,2.191598707,2.1615384019999997,2.713959193,15.76764737,0.230335067,0.960467434,0.703761205,0.44439649299999995,0.44439649299999995,1.181799551,5.299934692,0.935751907,6.006210045,1.135113874,0.64738085,1.583944685,1.324432427,1.8388933930000002,7.786807145,0.434667517,5.215695558,5.715371127999999,2.3525316640000002,4.9973659569999995,0.578836432,0.8846652909999999,2.542939631,56,176,226,4,1,14,365,42,5,12,185,51,27,420
105,1,0,0,1,321000,6,53500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,1,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Our Bank utca (street) LUXURY 61 sq/m furnished apartment is centrally located in the most elegant and desired section of Budapest, in the very heart of District 5. It is on the 2nd floor (two above ground level) in a classical World Heritage palace-style building. Three double height windows face the street and one the courtyard providing for excellent flow, light, and good cross-ventilation. The apartment is newly renovated and air conditioned. It has a living room, kitchen, one bedroom, one bathroom and a separate toilet room, as well as a walk-in closet and pantry closet. Included are a washer & drier, dishwasher, plenty of storage and other amenities, large panel TV, a spectacular parquet floor, beautiful moldings, and four meter ceiling height. The centrally located flat is available immediately until end June and again for about 10 months from September until early July every year. The building is in the BASILICA and Liberation Square (Szabadság Tér) area near the Parliament, next to the Budapest Stock Exchange, the Hungarian Treasury, the gorgeous Inner City (HOLD utca) Market, American Embassy, and quite close to the Opera & Theater District...and even walking distance to the bridge to Buda. It is on a quiet street but within a two minute's walk are many restaurants and cafes, nearby is a supermarket and pharmacy, Budapest's best medical center, subways and other public transportation, and amenities that provide for unlimited conveniences. To mark its position in the hierarchy of Budapest's quality real estate, this superbly-laid-out flat designed by a renowned architectural firm was published in several of Hungary's top architectural and decorator magazines, including the 2017/4 of Oktogon DECO! https://reklektik.com/references/harmonious-eclecticism-modern-and-elegant-flat-bank-street ",19.02590624,47.51380161,1022,2,47.51380161,19.02590624,0.740277436,2.675941625,4.564935457,2.365335556,1.382386724,18.95669676,1.8822789290000002,3.2120633539999996,3.6589979219999997,3.7282258919999998,3.7282258919999998,4.207691365,7.434034942,4.017574571,8.249484456,2.3046516390000003,3.884577779,4.992139192,3.1157484230000003,3.1674043989999996,5.770764211,3.841063806,6.708363527,2.628032802,5.7091862639999995,2.3537625490000003,3.8628171119999997,4.285835963,2.265442847,7,40,26,7,1,2,103,7,0,4,32,21,2,126
106,1,0,0,1,230000,9,25555.55556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,3,3.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering a renovated, furnished 3 bedrooms+2 bathrooms, 97 sqm apartment in Paulay Ede street. The property is facing to the street, the building has an elevator. The common cost is: 20 000 HUF, the utilites depends on the consumption. Only for long term rent!",19.07360714,47.51504557,1068,6,47.51504557,19.07360714,1.725497096,2.683628471,1.7010468580000002,1.287956032,3.9801605939999996,15.89192889,1.597543277,1.838017686,2.263947476,2.631825707,2.631825707,3.950426357,3.900819575,2.389653605,4.7244552419999994,2.4131472830000003,3.401824188,3.690498353,1.479295829,0.9674444990000001,5.442839137000001,3.0162994260000002,3.132958274,6.193534268,3.796683435,3.632307144,2.646855642,3.104263383,4.415495241,20,122,94,6,2,9,240,14,4,2,70,36,3,323
107,1,0,0,1,770000,5,154000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,1,2.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"A beautifully restored listed building with many original features, located in the heart of the 5th district close to the river. 24 hour English speaking New York stlye concierge. Well appointed, fully equipped, high ceiling apartments. This apartment has a bedroom and a living room, it is on the second floor. The apartment is fully furnised and has very good public tarnsportation connections. The two most important underground lines are both only 10 minutes walk. Walk along Dunakorzo (Danube Promenade) and enjoy the beautiful view of the Danube and the Castle Hill. In district 5 there are several hotels, most of them are luxury 5 star ones. They utilize the great location and the wonderful panorama of the river and the Buda Hills.",19.04619659,47.48277762,1118,11,47.48277762,19.04619659,0.801114089,1.565473023,3.505342415,3.3109341889999997,2.62990328,16.25257882,1.37725548,2.313510194,2.049578039,1.703849739,1.703849739,0.711458184,6.526580786,2.17996188,7.183571559,2.001218117,0.964721114,1.98728023,2.658861709,3.1695910510000003,8.844020238999999,1.363287566,6.554928165,5.593662912999999,2.9466023260000003,5.783756362999999,1.7817356,1.683716447,2.030963534,29,97,145,3,0,8,175,28,1,8,120,28,16,241
108,1,0,0,1,635000,10,63500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,0.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"Fully furnished newly built 2-bed prestigious apartment in Hárshegyi park close to Budakeszi út. Ideal for a family the property has a nice, public garden and playgound for kids. The street is a quiet cul de sac. The property benefits from underfloor heating system which is quite economical. Viewing is a must!",19.03699661,47.48774061,1016,1,47.48774061,19.03699661,0.312451125,1.4192144169999998,3.833198649,3.058169903,1.7809628569999998,17.08087734,1.888043039,2.411466264,2.3500010280000003,2.0892030569999998,2.0892030569999998,1.546576903,6.956721445,2.589051245,7.663241705,1.7173494919999999,1.5778077080000001,2.754561681,2.6870065789999997,3.1548506730000003,8.369792652000001,1.8631980780000001,6.8129393910000005,4.711366691,3.694650331,5.1672893989999995,2.208098866,2.293631166,1.14827358,18,84,110,7,0,5,145,26,2,8,97,44,7,186
109,1,0,0,1,482000,4,120500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for rent a 1 bedroom luxury apartment in Székely Bertalan Street. Property features	Tailor made built in furniture	Luxury double beds delivered by the manifacturer of 5* hotels	Fully eqipped apartmetns ready to move in	Underground parking area with bycicle storage	Roof terrace with sun beds and grill oven	Romantic inner garden	100 m2 retail unit available for coffee shop or catering function Average common cost: 120 €/ month	Average utiltiy cost: 80 €/ month Welcome to Budapest’s most desirable new luxury rental apartments. Art Homes is the new 60 units luxury building that puts you exactly where you want to be — in a breathtaking home with beautiful parks and museums at your doorstep. The building is close to the UNESCO world heritage protected Andrássy Avenue with unique atmosphere and picturesque architecture. Art Home’s enviable location offers apartments with excellent public transportation, few steps away from the famous West End train station, with several bus, metro and tram connections, also steps away from West End Shopping Center offering a large selection of shops, pharmacy, grocery and restaurants. Art Homes feature beautiful garden, street and city views. Plus hedonist’s feast of urban delights right on your doorstep – a short walk away, the buzz of Budapest night life, cafes, bars and nightspots wait for you. Condominium services:	High speed internet Satellite TV with 150 international channels 	24/7 Security service 	On site technical maintenance 	On site cleaning service 	0/24 English speaking assistance ",19.052135,47.50491715,1054,5,47.50491715,19.052135,0.634845681,0.939565408,2.413669692,0.8364134059999999,2.103685996,16.75296635,0.264385793,1.012094028,1.5024712409999998,1.66219637,1.66219637,2.595822594,5.449821097999999,1.85206159,6.240994166,0.513709352,2.109095219,2.989530497,0.936074953,1.1582489329999999,6.36477339,1.89620822,4.970834611,4.761614699,3.5810608860000004,3.515732033,1.77776142,2.26170988,2.45062063,43,167,221,5,4,10,288,27,5,8,155,53,19,348
110,1,0,0,1,546000,14,39000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,3,4.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 140 sqm unfurnished apartment in district 5. in Október 6 utca. It is situated in a classical building on the 4th floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room, kitchen, 3 bedrooms, 1 bathroom and toilet. Common cost is 67000 Ft/month(heating included).Only long term rent!",19.05635723,47.50193448,1065,6,47.50193448,19.05635723,0.783978046,0.73654788,2.065509328,1.077318355,2.384985765,16.32317241,0.051874803,0.5761992220000001,1.043665547,1.215664013,1.215664013,2.2525074959999998,5.167389761,1.394509887,5.942590448,0.528418174,1.7364243119999998,2.5439641180000003,0.620271847,1.017884629,6.697716286,1.478578723,4.793799508999999,5.1629178289999995,3.122182977,3.946375897,1.32578272,1.8174763880000002,2.588286753,51,186,262,4,3,9,391,41,4,10,194,52,24,397
111,1,0,0,1,257000,12,21416.66667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,2.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,.,19.04645408,47.50240934,1054,5,47.50240934,19.04645408,0.13058218300000002,0.7282130309999999,2.8108070830000003,1.304187225,1.644150063,17.01961981,0.751852055,1.306238081,1.680294564,1.731748435,1.731748435,2.403109352,5.899443461000001,2.039278508,6.680428052000001,0.308008385,1.9814911259999999,3.013417422,1.348983524,1.6496603440000002,6.665570112999999,1.8683821269999998,5.465662115,4.44466835,3.7129015169999997,3.646688521,1.8661770030000002,2.297297104,1.941186818,37,134,205,8,3,6,256,26,5,6,165,54,18,300
112,1,0,0,1,482000,6,80333.33333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,1,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 65 sqm furnished apartment in district 6. in Teréz körút. It is situated in a classical building on the 2th floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room,kitchen, 1 bedroom, 1 bathroom and toilet. Common cost with utilities: ~40000 Ft/month.Only long term rent! ",18.96362747,47.52732264,1021,2,47.52732264,18.96362747,4.357111434,7.382292581000001,9.477320777000001,7.243188056,5.4119767770000005,23.8287482,5.957429518,8.090750405,8.48637901,8.484135271,8.484135271,8.56755833,12.27002342,8.84395551,13.09267861,7.10593744,8.419521136,9.620991567,8.023146388999999,8.071906186,7.801815669,8.502802394,11.39413378,2.3835074659999997,10.45089401,5.367725579,8.625553673999999,8.975897896000001,5.9097243189999995,0,2,1,1,2,0,3,1,0,0,3,3,1,21
113,1,0,0,1,257000,5,51400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,1,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 51 sqm furnished luxury apartment in district 6. in Podmaniczky utca. It is situated in a classical building on the 1th floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room with american kitchen, 1 bedroom with balcony, 1 bathroom and toilet. Common cost is 8000 Ft/month.Only long term rent! ",19.06760905,47.51357246,1062,6,47.51357246,19.06760905,1.510840671,2.28183009,1.821799217,0.8094831029999999,3.5013187039999996,16.18982371,1.119365725,1.5408328130000002,2.0334532419999998,2.382304665,2.382304665,3.6600951910000004,4.317585138,2.222395052,5.138430323,1.975540336,3.11341264,3.545866633,1.168178085,0.6703068120000001,5.49866771,2.7529248,3.603749524,5.7508469810000005,3.77258668,3.3865237219999997,2.420455651,2.906583385,3.9497873539999997,25,146,123,8,3,8,256,17,5,2,89,41,4,355
114,1,0,0,1,850000,7,121428.5714,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,5.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"New built, top floor apartment available for rent in Csengery street District VI., right next to Nyugati railway station and Teréz boulevard. The developer has renovated the building and the facade, elevator also has been installed. The apartment consists a living room,2 bedrooms, separate kitchen, separate toilet, bathroom. There is a third room (small one) that can be used as a small bedroom or office room. The apartment is fully furnished, equipped and air conditioned. Andrássy út, which is a UNESCO World Heritage Site, is easy to reach from here. There are several coffee houses, restaurants and pedestrian areas in the district. Classical-style villas, embassies are located here mostly. The Heroes’ Square is also nearby, which is one of the most popular touristic sites of district 6. Városliget (City Park) provides several sport and entertainment opportunities (Museum of Fine Arts, Széchenyi Thermal Bath, Budapest Zoo and Botanical Garden). The district provides exceptionally good traffic opportunities: metro line no. 1, tram line no. 4 and 6., trolley line no. 76, train (Nyugati railway station).",19.04952253,47.50182948,1051,5,47.50182948,19.04952253,0.312887835,0.596680498,2.578519259,1.231614815,1.87143505,16.78321705,0.548334798,1.06753369,1.4474301790000001,1.517988334,1.517988334,2.284913606,5.678018537000001,1.80668141,6.455251874,0.133706315,1.8322392980000002,2.817337815,1.126764499,1.462618725,6.714702647999999,1.682119965,5.272748729,4.6830472,3.4927750060000005,3.7720530489999997,1.649246183,2.095353867,2.11318271,39,145,208,7,4,6,271,26,5,8,177,55,21,313
115,1,0,0,1,400000,5,80000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,2,1.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 59 sqm apartment in district 13. in Kresz Géza utca. It is situated in a classical building on the 2th floor. The windows are facing to the courtyard. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms, 1 bathroom and toilet. Only long term rent! ",19.06126981,47.50579877,1066,6,47.50579877,19.06126981,1.298969065,1.301506082,1.7647264880000002,0.713307482,2.7962862860000004,16.18419913,0.42196520299999996,0.6656944379999999,1.223668269,1.5159018359999998,1.5159018359999998,2.71584525,4.758956692,1.510299176,5.553024858,1.048720742,2.177093807,2.7945116010000004,0.362415028,0.476244974,6.290021581,1.85288422,4.291003646,5.401807596,3.2216261680000002,3.7456510310000004,1.5881235980000001,2.0954342980000003,3.099804453,44,178,236,5,3,10,374,26,6,8,143,53,19,392
116,1,0,0,1,250000,30,8333.333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,8,-1.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 337 sqm unfurnished, 4 levels, house in district 2. in Kő utca. The windows are facing to the panoramic view. It consists of a living room, american kitchen,big terrace, 8 bedrooms,balconies,3 bathrooms and toilet. Free Parking: garage or on the street. Only long term rent! ",19.05608858,47.51057739,1065,6,47.51057739,19.05608858,0.808213944,1.614289827,2.321080153,0.142938936,2.574734421,16.77689972,0.19576554100000002,1.300385126,1.8597952480000002,2.118113381,2.118113381,3.21296618,5.147778458,2.162677156,5.959701756,1.2091032879999999,2.697041793,3.4255846030000003,1.020562406,0.889352481,5.736483587,2.42102596,4.51693571,4.922303531,3.8799242310000004,3.088625567,2.206212128,2.712992639,3.055594894,28,155,150,8,4,10,269,20,6,2,96,47,9,323
117,1,0,0,1,321000,5,64200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,6.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"Spacious 1 bedroom apartment located in this superbly appointed apartment building on Andrássy Avenue. As a resident in Avenue Gardens you will benefit from reception, 24 hour security. underground parking is otional. The building places you walking distance from all the celebrated attractions of the city and is well connected by public transport, with access to the Millennium underground almost at your doorstep. rent 1397 Eur including VAT plsu utility.",19.05414666,47.50885981,1055,5,47.50885981,19.05414666,0.7351859140000001,1.3959677959999999,2.37984187,0.38324689700000003,2.368072127,16.81596146,0.002594373,1.208855133,1.757764462,1.985006821,1.985006821,3.0234748610000004,5.287232499,2.080561692,6.093656387,0.977131495,2.518427415,3.306804477,0.98563151,0.980107774,5.925080255,2.26532012,4.70239325,4.808759641,3.812267552,3.18195083,2.083536573,2.585656025,2.823140214,30,154,178,6,4,9,268,18,6,2,109,51,10,332
118,1,0,0,1,273000,9,30333.33333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,3,4.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 94 sqm furnished luxury apartment in district 5. in Veres Pálné utca. It is situated in a classical building on the 4th floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room with american kitchen, 3 bedrooms, 2 bathrooms and toilet. Common cost is 16450 Ft/month.",19.06093801,47.51035273,1067,6,47.51035273,19.06093801,1.159629266,1.7192758959999999,1.987720666,0.31123245,2.9040885530000002,16.44537845,0.5386818720000001,1.16681308,1.718726935,2.0215098559999998,2.0215098559999998,3.2135415519999997,4.78274872,1.984375906,5.594635071,1.376723797,2.678428234,3.286976938,0.8255804720000001,0.554609005,5.783456361,2.3596775830000003,4.167408092,5.286553622,3.663864826,3.315141723,2.089922375,2.596053239,3.334117317,31,148,147,8,3,8,268,20,6,3,100,44,9,339
119,1,0,0,1,209000,5,41800.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,-1,1,5.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"Spacious 1 bedroom apartment located in this superbly appointed apartment building on Andrássy Avenue. As a resident in Avenue Gardens you will benefit from the use of its reception, 24 hour security and underground parking. The building places you walking distance from all the celebrated attractions of the city and is well connected by public transport, with access to the Millennium underground almost at your doorstep. ",19.05607563,47.51697109,1136,13,47.51697109,19.05607563,0.567845158,2.309258405,2.710637695,0.6029689189999999,2.9292385089999997,17.12750881,0.392365733,1.967194242,2.525782935,2.807933476,2.807933476,3.923852229,5.234069106000001,2.803166578,6.057380338,1.8813483430000002,3.4073153589999996,4.096615777,1.642888205,1.332523029,5.0258473960000005,3.123673942,4.4228388789999995,4.874321654,4.484014537,2.511997792,2.8873046789999997,3.395092867,3.5416752060000003,13,138,107,8,2,7,218,18,5,2,79,40,4,283
