ID,poi shape,poi type,coordinate,shop_types,longitude,latitude
0,Polygon,mall,"   19.0545741, 47.4931702  ",Mall,19.0545741,47.4931702
1,MultiPolygon,car_repair,"   19.1123333, 47.570371  ",others,19.1123333,47.570371
2,Polygon,car_repair,"   19.080419, 47.4898561  ",others,19.080419,47.4898561
3,Polygon,mall,"   19.0687421, 47.4962073  ",Mall,19.0687421,47.4962073
4,Polygon,department_store,"   18.9261022, 47.3796641  ",Department Store,18.9261022,47.3796641
5,Polygon,pet,"   19.1311835, 47.4620229  ",others,19.1311835,47.4620229
6,MultiPolygon,supermarket,"   19.2696004, 47.4737286  ",Supermarket,19.2696004,47.4737286
7,MultiPolygon,car,"   19.1363513, 47.4942955  ",others,19.1363513,47.4942955
8,Polygon,mall,"   19.1470606, 47.54865  ",Mall,19.1470606,47.54865
9,Polygon,doityourself,"   19.1603039, 47.5781018  ",others,19.1603039,47.5781018
10,Polygon,car,"   19.0337472, 47.4399862  ",others,19.0337472,47.4399862
11,Polygon,car,"   19.0064104, 47.4453591  ",others,19.0064104,47.4453591
12,Polygon,supermarket,"   18.8818685, 47.414273  ",Supermarket,18.8818685,47.414273
13,Polygon,garden_centre,"   19.2742624, 47.5532894  ",others,19.2742624,47.5532894
14,Polygon,garden_centre,"   19.0029787, 47.5108958  ",others,19.0029787,47.5108958
15,Polygon,garden_centre,"   19.0027543, 47.5109345  ",others,19.0027543,47.5109345
16,Polygon,garden_centre,"   19.0024335, 47.51099  ",others,19.0024335,47.51099
17,Polygon,mall,"   19.1461538, 47.4622418  ",Mall,19.1461538,47.4622418
18,Polygon,supermarket,"   18.9464611, 47.4044445  ",Supermarket,18.9464611,47.4044445
19,Polygon,mall,"   19.0604079, 47.514681  ",Mall,19.0604079,47.514681
20,Polygon,department_store,"   19.055339, 47.5097358  ",Department Store,19.055339,47.5097358
21,Polygon,mall,"   19.0403934, 47.5428143  ",Mall,19.0403934,47.5428143
22,Polygon,supermarket,"   19.1559946, 47.4193781  ",Supermarket,19.1559946,47.4193781
23,Polygon,supermarket,"   18.9184793, 47.5012671  ",Supermarket,18.9184793,47.5012671
24,Polygon,department_store,"   19.0921354, 47.5054174  ",Department Store,19.0921354,47.5054174
25,Polygon,mall,"   19.0894142, 47.4989447  ",Mall,19.0894142,47.4989447
26,Polygon,supermarket,"   18.9927455, 47.4729221  ",Supermarket,18.9927455,47.4729221
27,Polygon,supermarket,"   19.2274817, 47.4834789  ",Supermarket,19.2274817,47.4834789
28,Polygon,supermarket,"   19.0287617, 47.4634461  ",Supermarket,19.0287617,47.4634461
29,Polygon,supermarket,"   19.0989461, 47.580244  ",Supermarket,19.0989461,47.580244
30,Polygon,supermarket,"   19.1446693, 47.5633942  ",Supermarket,19.1446693,47.5633942
31,Polygon,mall,"   19.1277103, 47.4636198  ",Mall,19.1277103,47.4636198
32,Polygon,mall,"   19.0733587, 47.5507009  ",Mall,19.0733587,47.5507009
33,Polygon,mall,"   19.0498247, 47.5600735  ",Mall,19.0498247,47.5600735
34,Polygon,supermarket,"   19.0055663, 47.4643606  ",Supermarket,19.0055663,47.4643606
35,Polygon,supermarket,"   19.1654101, 47.4558134  ",Supermarket,19.1654101,47.4558134
36,Polygon,supermarket,"   18.8995923, 47.4587356  ",Supermarket,18.8995923,47.4587356
37,Polygon,supermarket,"   18.9377605, 47.3766679  ",Supermarket,18.9377605,47.3766679
38,Polygon,supermarket,"   19.1070278, 47.4605419  ",Supermarket,19.1070278,47.4605419
39,Polygon,supermarket,"   19.1318507, 47.4618855  ",Supermarket,19.1318507,47.4618855
40,Polygon,mall,"   19.1463505, 47.4585018  ",Mall,19.1463505,47.4585018
41,Polygon,supermarket,"   19.0162694, 47.4675072  ",Supermarket,19.0162694,47.4675072
42,Polygon,department_store,"   18.9668628, 47.5379093  ",Department Store,18.9668628,47.5379093
43,Polygon,supermarket,"   19.0159971, 47.462416  ",Supermarket,19.0159971,47.462416
44,Polygon,supermarket,"   18.962048, 47.5983728  ",Supermarket,18.962048,47.5983728
45,Polygon,mall,"   19.1444999, 47.546531  ",Mall,19.1444999,47.546531
46,Polygon,supermarket,"   19.122191, 47.5429562  ",Supermarket,19.122191,47.5429562
47,Polygon,furniture,"   19.1370853, 47.505743  ",others,19.1370853,47.505743
48,Polygon,supermarket,"   19.2068632, 47.416077  ",Supermarket,19.2068632,47.416077
49,Polygon,supermarket,"   18.8985782, 47.6147453  ",Supermarket,18.8985782,47.6147453
50,Polygon,supermarket,"   19.2470557, 47.3996493  ",Supermarket,19.2470557,47.3996493
51,Polygon,mall,"   19.0827751, 47.4709661  ",Mall,19.0827751,47.4709661
52,Polygon,mall,"   19.0977428, 47.5605792  ",Mall,19.0977428,47.5605792
53,Polygon,supermarket,"   19.1356844, 47.5475076  ",Supermarket,19.1356844,47.5475076
54,Polygon,supermarket,"   19.1409617, 47.5406865  ",Supermarket,19.1409617,47.5406865
55,Polygon,convenience,"   19.1401902, 47.5511924  ","Food, beverages",19.1401902,47.5511924
56,Polygon,convenience,"   19.064533, 47.5991726  ","Food, beverages",19.064533,47.5991726
57,Polygon,doityourself,"   19.0608595, 47.6099545  ",others,19.0608595,47.6099545
58,Polygon,electronics,"   18.9546024, 47.4538371  ",others,18.9546024,47.4538371
59,Polygon,mall,"   19.0258527, 47.5091141  ",Mall,19.0258527,47.5091141
60,Polygon,supermarket,"   18.8864454, 47.4416106  ",Supermarket,18.8864454,47.4416106
61,Polygon,toys,"   18.8879865, 47.4437593  ",others,18.8879865,47.4437593
62,Polygon,department_store,"   18.886589, 47.4438841  ",Department Store,18.886589,47.4438841
63,Polygon,ticket,"   19.027741, 47.5083191  ","Stationery, gifts, books, newspapers",19.027741,47.5083191
64,Polygon,mall,"   18.9995018, 47.5164774  ",Mall,18.9995018,47.5164774
65,Polygon,toys,"   19.1468263, 47.56472  ",others,19.1468263,47.56472
66,Polygon,doityourself,"   19.1484667, 47.5658491  ",others,19.1484667,47.5658491
67,Polygon,garden_centre,"   18.9788748, 47.4435595  ",others,18.9788748,47.4435595
68,Polygon,doityourself,"   19.0284392, 47.5415296  ",others,19.0284392,47.5415296
69,Polygon,mall,"   19.1373288, 47.5045066  ",Mall,19.1373288,47.5045066
70,Polygon,mall,"   19.3857207, 47.4264913  ",Mall,19.3857207,47.4264913
71,Polygon,mall,"   19.3311918, 47.4598132  ",Mall,19.3311918,47.4598132
72,Polygon,supermarket,"   19.1571428, 47.5802858  ",Supermarket,19.1571428,47.5802858
73,Polygon,mall,"   19.1407066, 47.5026241  ",Mall,19.1407066,47.5026241
74,Polygon,supermarket,"   19.081263, 47.556244  ",Supermarket,19.081263,47.556244
75,Polygon,supermarket,"   19.2540849, 47.4163632  ",Supermarket,19.2540849,47.4163632
76,Polygon,supermarket,"   19.3491907, 47.4429528  ",Supermarket,19.3491907,47.4429528
77,Polygon,supermarket,"   19.3616212, 47.4482587  ",Supermarket,19.3616212,47.4482587
78,Polygon,mall,"   19.0720384, 47.4864519  ",Mall,19.0720384,47.4864519
79,Polygon,furniture,"   18.9036886, 47.4526859  ",others,18.9036886,47.4526859
80,Polygon,doityourself,"   18.9703831, 47.4529705  ",others,18.9703831,47.4529705
81,Polygon,supermarket,"   18.895299, 47.4627973  ",Supermarket,18.895299,47.4627973
82,Polygon,doityourself,"   18.8929925, 47.4600183  ",others,18.8929925,47.4600183
83,Polygon,car,"   18.9706703, 47.4520615  ",others,18.9706703,47.4520615
84,Polygon,electronics,"   18.9723158, 47.4535073  ",others,18.9723158,47.4535073
85,Polygon,sports,"   18.9358368, 47.4541615  ",others,18.9358368,47.4541615
86,Polygon,mall,"   18.9407523, 47.4546537  ",Mall,18.9407523,47.4546537
87,Polygon,furniture,"   18.9491676, 47.454567  ",others,18.9491676,47.454567
88,Polygon,furniture,"   19.2265692, 47.4852066  ",others,19.2265692,47.4852066
89,Polygon,car,"   19.2246157, 47.4857269  ",others,19.2246157,47.4857269
90,Polygon,supermarket,"   19.1502724, 47.5411627  ",Supermarket,19.1502724,47.5411627
91,Polygon,clothes,"   19.2508987, 47.5395685  ","Clothing, shoes, accessories",19.2508987,47.5395685
92,Polygon,mall,"   19.249085, 47.5412336  ",Mall,19.249085,47.5412336
93,Polygon,mall,"   19.2439916, 47.542152  ",Mall,19.2439916,47.542152
94,Polygon,sports,"   19.2458769, 47.5385465  ",others,19.2458769,47.5385465
95,Polygon,supermarket,"   19.1628169, 47.5818405  ",Supermarket,19.1628169,47.5818405
96,Polygon,supermarket,"   19.2165644, 47.5039879  ",Supermarket,19.2165644,47.5039879
97,Polygon,car_parts,"   18.8845749, 47.4463047  ",others,18.8845749,47.4463047
98,Polygon,electronics,"   18.8859902, 47.4457696  ",others,18.8859902,47.4457696
99,Polygon,paint,"   18.8854266, 47.4460178  ",others,18.8854266,47.4460178
100,Polygon,supermarket,"   18.8849111, 47.4449599  ",Supermarket,18.8849111,47.4449599
101,Polygon,supermarket,"   19.2751396, 47.4728775  ",Supermarket,19.2751396,47.4728775
102,Polygon,supermarket,"   19.0376855, 47.5532589  ",Supermarket,19.0376855,47.5532589
103,Polygon,supermarket,"   19.1815465, 47.406785  ",Supermarket,19.1815465,47.406785
104,Polygon,supermarket,"   19.0254394, 47.3818478  ",Supermarket,19.0254394,47.3818478
105,Polygon,supermarket,"   19.0667893, 47.4273108  ",Supermarket,19.0667893,47.4273108
106,Polygon,supermarket,"   19.1535498, 47.4861949  ",Supermarket,19.1535498,47.4861949
107,Polygon,doityourself,"   19.0418652, 47.4370109  ",others,19.0418652,47.4370109
108,Polygon,mall,"   19.0403166, 47.4359544  ",Mall,19.0403166,47.4359544
109,Polygon,supermarket,"   19.0371503, 47.4434929  ",Supermarket,19.0371503,47.4434929
110,Polygon,supermarket,"   19.0070907, 47.4485489  ",Supermarket,19.0070907,47.4485489
111,Polygon,supermarket,"   19.0336769, 47.4678962  ",Supermarket,19.0336769,47.4678962
112,Polygon,chemist,"   19.0388718, 47.427801  ",Beauty,19.0388718,47.427801
113,Polygon,supermarket,"   19.0397926, 47.4565629  ",Supermarket,19.0397926,47.4565629
114,Polygon,car_parts,"   19.0394494, 47.4563171  ",others,19.0394494,47.4563171
115,Polygon,hardware,"   18.8940149, 47.4460784  ",others,18.8940149,47.4460784
116,Polygon,mall,"   19.0509298, 47.458506  ",Mall,19.0509298,47.458506
117,Polygon,mall,"   19.0148348, 47.4064042  ",Mall,19.0148348,47.4064042
118,Polygon,mall,"   19.2489403, 47.4164287  ",Mall,19.2489403,47.4164287
119,Polygon,mall,"   19.0054601, 47.4666265  ",Mall,19.0054601,47.4666265
120,Polygon,fabric,"   19.1437946, 47.5473203  ","Clothing, shoes, accessories",19.1437946,47.5473203
121,Polygon,car,"   19.1113769, 47.3877075  ",others,19.1113769,47.3877075
122,Polygon,bicycle,"   18.9197522, 47.4334374  ",others,18.9197522,47.4334374
123,Polygon,mall,"   19.0673522, 47.424516  ",Mall,19.0673522,47.424516
124,Polygon,supermarket,"   19.0548489, 47.4142436  ",Supermarket,19.0548489,47.4142436
125,Polygon,supermarket,"   19.0638131, 47.4173094  ",Supermarket,19.0638131,47.4173094
126,Polygon,yes,"   19.0560959, 47.380406  ",others,19.0560959,47.380406
127,Polygon,yes,"   19.023588, 47.363011  ",others,19.023588,47.363011
128,Polygon,mall,"   19.0491917, 47.4761316  ",Mall,19.0491917,47.4761316
129,Polygon,supermarket,"   19.12195, 47.5610722  ",Supermarket,19.12195,47.5610722
130,Polygon,car,"   19.1342305, 47.5519311  ",others,19.1342305,47.5519311
131,Polygon,supermarket,"   19.1003131, 47.5642952  ",Supermarket,19.1003131,47.5642952
132,Polygon,butcher,"   19.1098255, 47.5635808  ","Food, beverages",19.1098255,47.5635808
133,Polygon,doityourself,"   19.0972489, 47.5673702  ",others,19.0972489,47.5673702
134,Polygon,furniture,"   19.0977322, 47.5660346  ",others,19.0977322,47.5660346
135,Polygon,supermarket,"   19.0899213, 47.5601895  ",Supermarket,19.0899213,47.5601895
136,Polygon,mall,"   19.0889712, 47.5609728  ",Mall,19.0889712,47.5609728
137,Polygon,kiosk,"   19.0901938, 47.5596381  ",Convenience shop,19.0901938,47.5596381
138,Polygon,supermarket,"   19.099159, 47.5579517  ",Supermarket,19.099159,47.5579517
139,Polygon,chemist,"   19.0813014, 47.5317119  ",Beauty,19.0813014,47.5317119
140,Polygon,supermarket,"   19.0946163, 47.5551333  ",Supermarket,19.0946163,47.5551333
141,Polygon,furniture,"   19.0997439, 47.5554389  ",others,19.0997439,47.5554389
142,Polygon,chemist,"   19.1059287, 47.5603145  ",Beauty,19.1059287,47.5603145
143,Polygon,supermarket,"   19.0930325, 47.5644564  ",Supermarket,19.0930325,47.5644564
144,Polygon,car,"   19.0900337, 47.5554136  ",others,19.0900337,47.5554136
145,Polygon,supermarket,"   19.0571235, 47.5258952  ",Supermarket,19.0571235,47.5258952
146,Polygon,car_repair,"   19.0892866, 47.5462845  ",others,19.0892866,47.5462845
147,Polygon,nutrition_supplements,"   19.081192, 47.5350569  ",Health,19.081192,47.5350569
148,Polygon,yes,"   19.0793214, 47.560731  ",others,19.0793214,47.560731
149,Polygon,bakery,"   19.0890427, 47.5453805  ","Food, beverages",19.0890427,47.5453805
150,Polygon,car,"   19.0640946, 47.5279041  ",others,19.0640946,47.5279041
151,Polygon,doityourself,"   19.3371693, 47.4570007  ",others,19.3371693,47.4570007
152,Polygon,car_parts,"   19.0806102, 47.5338762  ",others,19.0806102,47.5338762
153,Polygon,car,"   19.0758391, 47.5366267  ",others,19.0758391,47.5366267
154,Polygon,supermarket,"   19.0801619, 47.531641  ",Supermarket,19.0801619,47.531641
155,Polygon,supermarket,"   19.0930147, 47.5403931  ",Supermarket,19.0930147,47.5403931
156,Polygon,convenience,"   19.0740374, 47.5326226  ","Food, beverages",19.0740374,47.5326226
157,Polygon,sports,"   19.0690767, 47.5390376  ",others,19.0690767,47.5390376
158,Polygon,tobacco,"   19.1132312, 47.5452482  ",others,19.1132312,47.5452482
159,Polygon,supermarket,"   19.1446252, 47.4272383  ",Supermarket,19.1446252,47.4272383
160,Polygon,supermarket,"   19.1171027, 47.6056705  ",Supermarket,19.1171027,47.6056705
161,Polygon,department_store,"   19.1628546, 47.4131694  ",Department Store,19.1628546,47.4131694
162,Polygon,furniture,"   19.1605149, 47.4169325  ",others,19.1605149,47.4169325
163,Polygon,sports,"   19.1554462, 47.4209715  ",others,19.1554462,47.4209715
164,Polygon,doityourself,"   19.1620608, 47.4131619  ",others,19.1620608,47.4131619
165,Polygon,supermarket,"   19.1034448, 47.5742631  ",Supermarket,19.1034448,47.5742631
166,Polygon,florist,"   19.0854945, 47.5265402  ",others,19.0854945,47.5265402
167,Polygon,supermarket,"   19.060097, 47.5297907  ",Supermarket,19.060097,47.5297907
168,Polygon,supermarket,"   19.0687049, 47.5287504  ",Supermarket,19.0687049,47.5287504
169,Polygon,car_repair,"   19.0699617, 47.529388  ",others,19.0699617,47.529388
170,Polygon,furniture,"   19.077889, 47.524016  ",others,19.077889,47.524016
171,Polygon,supermarket,"   19.0785373, 47.4660661  ",Supermarket,19.0785373,47.4660661
172,Polygon,car_parts,"   19.1090384, 47.5802338  ",others,19.1090384,47.5802338
173,Polygon,supermarket,"   19.1160165, 47.5852309  ",Supermarket,19.1160165,47.5852309
174,Polygon,supermarket,"   19.1127853, 47.5867857  ",Supermarket,19.1127853,47.5867857
175,Polygon,car,"   19.0418293, 47.4285113  ",others,19.0418293,47.4285113
176,Polygon,supermarket,"   19.0895188, 47.5862284  ",Supermarket,19.0895188,47.5862284
177,Polygon,supermarket,"   19.1624112, 47.4739037  ",Supermarket,19.1624112,47.4739037
178,Polygon,supermarket,"   19.0562353, 47.5201715  ",Supermarket,19.0562353,47.5201715
179,Polygon,car,"   19.0561708, 47.5224273  ",others,19.0561708,47.5224273
180,Polygon,kiosk,"   19.0534638, 47.5222944  ",Convenience shop,19.0534638,47.5222944
181,Polygon,stationery,"   19.0911005, 47.5652206  ","Stationery, gifts, books, newspapers",19.0911005,47.5652206
182,Polygon,greengrocer,"   19.0900076, 47.5862165  ","Food, beverages",19.0900076,47.5862165
183,Polygon,supermarket,"   19.1146173, 47.578874  ",Supermarket,19.1146173,47.578874
184,Polygon,outdoor,"   19.0620979, 47.5206299  ",others,19.0620979,47.5206299
185,Polygon,supermarket,"   19.0674229, 47.4310999  ",Supermarket,19.0674229,47.4310999
186,Polygon,car,"   19.055878, 47.5218436  ",others,19.055878,47.5218436
187,Polygon,supermarket,"   19.002755, 47.3996075  ",Supermarket,19.002755,47.3996075
188,Polygon,supermarket,"   19.0051519, 47.3993367  ",Supermarket,19.0051519,47.3993367
189,Polygon,furniture,"   18.9386056, 47.4542858  ",others,18.9386056,47.4542858
190,Polygon,supermarket,"   19.0799345, 47.5662207  ",Supermarket,19.0799345,47.5662207
191,Polygon,furniture,"   19.079879, 47.5681748  ",others,19.079879,47.5681748
192,Polygon,car,"   19.0782232, 47.5636895  ",others,19.0782232,47.5636895
193,Polygon,car,"   19.0788126, 47.5649563  ",others,19.0788126,47.5649563
194,Polygon,doityourself,"   19.0781562, 47.5717836  ",others,19.0781562,47.5717836
195,Polygon,supermarket,"   18.9122269, 47.3957058  ",Supermarket,18.9122269,47.3957058
196,Polygon,supermarket,"   18.9251243, 47.3865551  ",Supermarket,18.9251243,47.3865551
197,Polygon,tyres,"   19.0804706, 47.5683308  ",others,19.0804706,47.5683308
198,Polygon,car_repair,"   19.1252258, 47.5573658  ",others,19.1252258,47.5573658
199,Polygon,supermarket,"   19.1177698, 47.3442241  ",Supermarket,19.1177698,47.3442241
200,Polygon,car,"   18.9993572, 47.4621525  ",others,18.9993572,47.4621525
201,Polygon,garden_centre,"   18.994517, 47.4286293  ",others,18.994517,47.4286293
202,Polygon,supermarket,"   19.0404025, 47.4372275  ",Supermarket,19.0404025,47.4372275
203,Polygon,supermarket,"   19.0476806, 47.3690964  ",Supermarket,19.0476806,47.3690964
204,Polygon,doityourself,"   19.0214447, 47.3854895  ",others,19.0214447,47.3854895
205,Polygon,supermarket,"   19.0384484, 47.3441177  ",Supermarket,19.0384484,47.3441177
206,Polygon,convenience,"   19.1269583, 47.5681402  ","Food, beverages",19.1269583,47.5681402
207,Polygon,supermarket,"   19.0456405, 47.3560656  ",Supermarket,19.0456405,47.3560656
208,Polygon,florist,"   19.1773022, 47.4581029  ",others,19.1773022,47.4581029
209,Polygon,supermarket,"   19.2841446, 47.470882  ",Supermarket,19.2841446,47.470882
210,Polygon,mall,"   19.0245713, 47.5084753  ",Mall,19.0245713,47.5084753
211,Polygon,car,"   19.321888, 47.3888793  ",others,19.321888,47.3888793
212,Polygon,convenience,"   19.0625121, 47.5192846  ","Food, beverages",19.0625121,47.5192846
213,Polygon,car_repair,"   18.9417143, 47.419455  ",others,18.9417143,47.419455
214,Polygon,computer,"   19.0665397, 47.5268764  ",others,19.0665397,47.5268764
215,Polygon,convenience,"   19.0348586, 47.4832824  ","Food, beverages",19.0348586,47.4832824
216,Polygon,supermarket,"   19.166411, 47.6212582  ",Supermarket,19.166411,47.6212582
217,Polygon,garden_centre,"   19.0064198, 47.4466068  ",others,19.0064198,47.4466068
218,Polygon,garden_centre,"   18.8845053, 47.4133283  ",others,18.8845053,47.4133283
219,Polygon,supermarket,"   19.1177656, 47.3477823  ",Supermarket,19.1177656,47.3477823
220,Polygon,supermarket,"   19.1168873, 47.3469654  ",Supermarket,19.1168873,47.3469654
221,Polygon,supermarket,"   19.0479472, 47.5807196  ",Supermarket,19.0479472,47.5807196
222,Polygon,supermarket,"   19.0677754, 47.618278  ",Supermarket,19.0677754,47.618278
223,Polygon,tiles,"   18.952199, 47.4074514  ",others,18.952199,47.4074514
224,Polygon,supermarket,"   19.0782749, 47.5698893  ",Supermarket,19.0782749,47.5698893
225,Polygon,supermarket,"   18.9272024, 47.5979524  ",Supermarket,18.9272024,47.5979524
226,Polygon,supermarket,"   19.3404378, 47.6085978  ",Supermarket,19.3404378,47.6085978
227,Polygon,sports,"   19.3385072, 47.4612111  ",others,19.3385072,47.4612111
228,Polygon,mall,"   19.3383894, 47.609365  ",Mall,19.3383894,47.609365
229,Polygon,supermarket,"   19.0389769, 47.425596  ",Supermarket,19.0389769,47.425596
230,Polygon,supermarket,"   19.1805819, 47.520872  ",Supermarket,19.1805819,47.520872
231,Polygon,convenience,"   19.3542387, 47.3910444  ","Food, beverages",19.3542387,47.3910444
232,Polygon,mall,"   19.1405, 47.5035073  ",Mall,19.1405,47.5035073
233,Polygon,supermarket,"   19.0751459, 47.4357566  ",Supermarket,19.0751459,47.4357566
234,Polygon,supermarket,"   19.158068, 47.4655005  ",Supermarket,19.158068,47.4655005
235,Polygon,convenience,"   19.0382096, 47.5463671  ","Food, beverages",19.0382096,47.5463671
236,Polygon,trade,"   18.8979638, 47.5719839  ",others,18.8979638,47.5719839
237,Polygon,greengrocer,"   19.0162887, 47.5230466  ","Food, beverages",19.0162887,47.5230466
238,Polygon,supermarket,"   19.3741688, 47.5868394  ",Supermarket,19.3741688,47.5868394
239,Polygon,doityourself,"   19.0755605, 47.4675037  ",others,19.0755605,47.4675037
240,Polygon,supermarket,"   19.0717535, 47.4841277  ",Supermarket,19.0717535,47.4841277
241,Polygon,trade,"   19.0078533, 47.4285639  ",others,19.0078533,47.4285639
242,Polygon,trade,"   19.0041615, 47.4280554  ",others,19.0041615,47.4280554
243,Polygon,mall,"   19.0057819, 47.5292183  ",Mall,19.0057819,47.5292183
244,Polygon,confectionery,"   18.8773118, 47.5761927  ","Food, beverages",18.8773118,47.5761927
245,Polygon,toys,"   18.8740295, 47.5764889  ",others,18.8740295,47.5764889
246,Polygon,supermarket,"   19.1466017, 47.437443  ",Supermarket,19.1466017,47.437443
247,Polygon,car,"   19.142997, 47.4374086  ",others,19.142997,47.4374086
248,Polygon,convenience,"   18.8832595, 47.5756721  ","Food, beverages",18.8832595,47.5756721
249,Polygon,beauty,"   18.8849129, 47.5761013  ",Beauty,18.8849129,47.5761013
250,Polygon,clothes,"   18.8810057, 47.5761034  ","Clothing, shoes, accessories",18.8810057,47.5761034
251,Polygon,garden_centre,"   18.8885773, 47.5757499  ",others,18.8885773,47.5757499
252,Polygon,supermarket,"   19.1732561, 47.4312119  ",Supermarket,19.1732561,47.4312119
253,Polygon,car_parts,"   19.1581639, 47.4513868  ",others,19.1581639,47.4513868
254,Polygon,car,"   19.1584469, 47.4507278  ",others,19.1584469,47.4507278
255,Polygon,hairdresser,"   18.9048356, 47.4452762  ",Beauty,18.9048356,47.4452762
256,Polygon,supermarket,"   19.1077754, 47.4957684  ",Supermarket,19.1077754,47.4957684
257,Polygon,florist,"   19.0340993, 47.4230635  ",others,19.0340993,47.4230635
258,Polygon,paint,"   19.0343465, 47.4139883  ",others,19.0343465,47.4139883
259,Polygon,car_repair,"   19.0354169, 47.414868  ",others,19.0354169,47.414868
260,Polygon,supermarket,"   19.0498458, 47.5800387  ",Supermarket,19.0498458,47.5800387
261,Polygon,garden_centre,"   19.051223, 47.5797533  ",others,19.051223,47.5797533
262,Polygon,car_repair,"   19.0484218, 47.5797261  ",others,19.0484218,47.5797261
263,Polygon,supermarket,"   19.1333361, 47.5665915  ",Supermarket,19.1333361,47.5665915
264,Polygon,convenience,"   19.2326934, 47.4794088  ","Food, beverages",19.2326934,47.4794088
265,Polygon,convenience,"   19.2358804, 47.4849388  ","Food, beverages",19.2358804,47.4849388
266,Polygon,convenience,"   19.2352371, 47.4844463  ","Food, beverages",19.2352371,47.4844463
267,Polygon,furniture,"   19.233654, 47.4819539  ",others,19.233654,47.4819539
268,Polygon,hardware,"   19.2430687, 47.4820318  ",others,19.2430687,47.4820318
269,Polygon,car_parts,"   19.2352856, 47.4850733  ",others,19.2352856,47.4850733
270,Polygon,supermarket,"   19.243467, 47.4799861  ",Supermarket,19.243467,47.4799861
271,Polygon,mall,"   19.0114276, 47.5906952  ",Mall,19.0114276,47.5906952
272,Polygon,car_repair,"   18.9272892, 47.6136398  ",others,18.9272892,47.6136398
273,Polygon,doityourself,"   18.9115451, 47.6216189  ",others,18.9115451,47.6216189
274,Polygon,furniture,"   19.0428698, 47.552574  ",others,19.0428698,47.552574
275,Polygon,car,"   19.045567, 47.5530925  ",others,19.045567,47.5530925
276,Polygon,supermarket,"   19.0205554, 47.56285  ",Supermarket,19.0205554,47.56285
277,Polygon,doityourself,"   19.1212146, 47.5063544  ",others,19.1212146,47.5063544
278,Polygon,supermarket,"   19.1170075, 47.5042634  ",Supermarket,19.1170075,47.5042634
279,Polygon,supermarket,"   19.1157502, 47.5064983  ",Supermarket,19.1157502,47.5064983
280,Polygon,mall,"   19.0285302, 47.545962  ",Mall,19.0285302,47.545962
281,Polygon,clothes,"   19.1672467, 47.528366  ","Clothing, shoes, accessories",19.1672467,47.528366
282,Polygon,supermarket,"   18.900959, 47.3220085  ",Supermarket,18.900959,47.3220085
283,Polygon,mall,"   19.0220097, 47.4907235  ",Mall,19.0220097,47.4907235
284,Polygon,supermarket,"   19.0395705, 47.5569508  ",Supermarket,19.0395705,47.5569508
285,Polygon,supermarket,"   19.0418273, 47.5548405  ",Supermarket,19.0418273,47.5548405
286,Polygon,computer,"   19.03947, 47.5549969  ",others,19.03947,47.5549969
287,Polygon,mall,"   19.0608266, 47.6121262  ",Mall,19.0608266,47.6121262
288,Polygon,supermarket,"   19.0698948, 47.4285121  ",Supermarket,19.0698948,47.4285121
289,Polygon,convenience,"   19.0224181, 47.4410315  ","Food, beverages",19.0224181,47.4410315
290,Polygon,garden_centre,"   19.1440416, 47.5047776  ",others,19.1440416,47.5047776
291,Polygon,supermarket,"   19.1599506, 47.5342666  ",Supermarket,19.1599506,47.5342666
292,Polygon,supermarket,"   19.2001425, 47.5054719  ",Supermarket,19.2001425,47.5054719
293,Polygon,mall,"   19.1910874, 47.5100485  ",Mall,19.1910874,47.5100485
294,Polygon,car_repair,"   19.1993329, 47.5131141  ",others,19.1993329,47.5131141
295,Polygon,kiosk,"   19.1914548, 47.5103294  ",Convenience shop,19.1914548,47.5103294
296,Polygon,supermarket,"   19.1867972, 47.5207767  ",Supermarket,19.1867972,47.5207767
297,Polygon,supermarket,"   19.1601797, 47.4518173  ",Supermarket,19.1601797,47.4518173
298,Polygon,supermarket,"   19.1157957, 47.4623404  ",Supermarket,19.1157957,47.4623404
299,Polygon,bathroom_furnishing,"   19.2240079, 47.5189587  ",others,19.2240079,47.5189587
300,Polygon,convenience,"   19.2200943, 47.5200293  ","Food, beverages",19.2200943,47.5200293
301,Polygon,convenience,"   19.2179256, 47.5106393  ","Food, beverages",19.2179256,47.5106393
302,Polygon,florist,"   19.2303995, 47.5189936  ",others,19.2303995,47.5189936
303,Polygon,supermarket,"   19.211703, 47.5096934  ",Supermarket,19.211703,47.5096934
304,Polygon,kiosk,"   19.2056894, 47.5070156  ",Convenience shop,19.2056894,47.5070156
305,Polygon,supermarket,"   19.1371734, 47.4914333  ",Supermarket,19.1371734,47.4914333
306,Polygon,kiosk,"   19.204976, 47.5067021  ",Convenience shop,19.204976,47.5067021
307,Polygon,car_repair,"   18.9748522, 47.4415206  ",others,18.9748522,47.4415206
308,Polygon,supermarket,"   19.1494893, 47.5090964  ",Supermarket,19.1494893,47.5090964
309,Polygon,butcher,"   19.1465061, 47.5119861  ","Food, beverages",19.1465061,47.5119861
310,Polygon,convenience,"   19.1427505, 47.5163458  ","Food, beverages",19.1427505,47.5163458
311,Polygon,car_repair,"   19.1830837, 47.5033973  ",others,19.1830837,47.5033973
312,Polygon,furniture,"   19.1449916, 47.5345947  ",others,19.1449916,47.5345947
313,Polygon,car,"   19.1671763, 47.5216395  ",others,19.1671763,47.5216395
