ID,Type of properties,Price,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage Optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture: partly furnished,Elevator optional,Air conditioner optional,Details,Longitude,Latitude
333,2,241700,7,34528.57143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a 74 sqm apartment in district 3, Királyok útja, close to river Danube. The building is situated on a more than 1 hectare plot, with nice green park. The apartment consists of 2 bedrooms, a living room with open plan kitchen, 2 bathrooms and a toilet. A 26 sqm terrace also belongs to the property and a 230 sqm own garden.",19.06595911,19.06595911
334,2,156300,7,22328.57143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 76 sqm apartment in Murányi utca. The flat is on the 3rd floor in a classical building. The street facing property consists of 2 bedroom, a living room, a kitchen, and a bathroom. Because of the location, public transport is good so it could be a great opportunity for investment.",19.0813245,19.0813245
335,2,142400,4,35600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer for sale a 47 sqm apartment in district 7., Wesselényi utca. This is situated in a classical buildng on the ground floor, the windows are facing to the courtyard. It consists of 2 bedrooms, kitchen and a bathroom. The bedrooms has mezzanine floor, both are 16 sqm. The apartment is fully renovated and equipped with gas convector.",19.06856665,19.06856665
336,2,114200,7,16314.28571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 72 sqm apartment in district 7., Hernád utca next to Városliget. It is situated in a classical style building on the 3rd floor. The building hasn't got an elevator. The flat consists of 2 bedrooms, a living room, a kitchen with dining area, a bathroom and a toilet. The apartment is very sunny. Heating: a newly installed circo heating system. Public transportation connections are nice, tram line 4-6/bus number 7 and the Blue Metro line can be reached easily. ",19.08317626,19.08317626
337,2,151700,5,30340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 51 sqm apartment in district 5, next to Szabadság square. It is situated in a classical style building on the 3rd floor. The building has got elevator. The flat consists of 1 bedroom, a living room with a gallery, a kitchen, a bathroom. The apartment close to Parlament. Please call us for further information.",19.05090698,19.05090698
338,2,145500,4,36375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 46 sqm apartment in Kecskeméti utca, next to ELTE. The courtyard facing property is situated on the 3rd floor in a nice classical style building (no elevator). It consists of one room with gallery, a kitchen, dining area, hall, separate toilet, pantry and bathroom. Could be a great investment.",19.05786009,19.05786009
339,2,156100,5,31220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"A few minutes on foot from the biggest shopping center in Budapest there is a renovated apartment in Rózsa utca. Under the renovation the doors and windows will be replaced,and radiators will be controlled by smart phone. Not just the apartment but the house will be renovated too. The electric system will be replaced and the staircase will be renovated. Furnitures are optional. The handover will be in March of 2019.",19.06205381,19.06205381
340,2,160400,8,20050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 80 sqm apartment in Erkel street (District IX.), close to Corvinus, Károli Gáspár University and Kálvin square. The courtyard facing property is situated on the 2nd floor in a classical style building. The flat consists of 3 rooms, a kitchen with dining area and a bathroom. Thanks to the location it is a great opportunity for investment.",19.05936087,19.05936087
341,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
342,2,194400,6,32400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 64 sqm apartment in district 5., Királyi Pál utca close to Kálvin tér. It is situated in a really nice classicalstyle building on the 2nd floor. The building has got an elevator. The flat consists of one bedroom, a living room, a kitchen with dining area, a bathroom with toilet, and another seperate toilet. It has got alarm system/air conditioner. Heating: a newly installed gas heating system. The common cost is 27 000 Huf. Public transportation connections are nice, trams and buses, Blue Metro line can be reached easily. Kalvin tér and a lot of university are within a short walking distance. Great opportunity for investment due to its perfect location.",19.05772325,19.05772325
343,2,260600,8,32575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, ,0,0,0,0,0,0,0,1,1,1,"We offer for sale in District 3, near Eurocenter, a 10-unit newly built condominium on 3rd floor with a 3 room 30 m2 balcony apartment. Garage is available for purchase: 2,145 M HUF. Separate storage is available for: 560.000 HUF Delivery in December 2018. There are several apartments in the house for sale.",19.02876521,19.02876521
344,2,286400,6,47733.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,"We are offering for sale a 69 sqm unrenovated apartment with a panormaic view over the Danube close to the Parlament and the Olimpia Park. The property is situated on the 1rst floor in a good condition buiding which has an elevator. The property consists of bedroom, living room, kitchen and bathroom. Common cost is 14500 HUF/month. It could be great opportunity for investment.",19.04567853,19.04567853
345,2,170000,5,34000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"Fully renovated aparmtment is available for sale in 13 District in Visegrádi utca. The property is located on 4th floor and has got 2 separate bedroom and huge living room with open kitchen, and bathroom with tub. The apartment is furnished in high standard, and fully equippmented. The apartment also have a 12 sqm balcony, where you can enjoy the bbqing or the sunbath. The heating is work by a renovated and modern gas circulating. Price of furniture is included in the price. Public transportation connections are nice, Blue Metro line can be reached easily. The Westend shopping Mall, which is the largest Mall in Hungary is in short walking distance.",19.05588787,19.05588787
346,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
347,2,244600,10,24460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.5,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"Renovated 127 sqm flat in the neighborhood of the Parliament, in the trendy Antiques’ street (Falk Miksa). WestEnd city centre or the Margaret Island are in walking distance. 2 separated living rooms, giant hall, brand new and fully equipped kitchen with dining room, storage, basement extension, ground floor location a way out to the back terrace. Not furnished, central heating, common cost is 50k HUF/month, (incl. the water consumption). 5th District (Lipótváros) Lipótváros is located in the heart of the city which is rich in touristic sights, restaurants and great shopping possibilities. One of the most famous buildings of Hungary -the Parliament- is also located here, so as Kossuth tér and Szabadság tér. The most notable parts of the district are Vörösmarty tér and Deák Ferenc tér which are literally the “heart of the city”. Besides the above, Id. Antall József rakpart is also in the district which offers a breathtaking view to River Danube. Lipótváros is one of the most popular destinations in Budapest for tourists – in summer and winter as well. The metro lines and several tram lines are only a few minutes walk away. ",19.04690469,19.04690469
348,2,325100,10,32510,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"2 apartments in 1! 100 sqm apartment for sale, divided to two units in the heart of the city in Dohány utca, near Synagogue, Astoria and the Deák Ferenc tér. The total size is 100 sqm and both of the apartments are facing to the courtyard. The larger apartment consists of 2 bedrooms, living room, bathroom and kitchen, the smaller has one bedroom, living room, kitchen and a bathroom. Because of the location it could be a great opportunity for short term rent.",19.06039127,19.06039127
349,2,149500,7,21357.14286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 70 sqm unrenovated property in Logodi utca district 1. The property is on the 2nd floor in a good condition building which has an elevator. The property consists of a bedroom, living room, kithen with dining area, bathroom and a hall. The property has 2 storage. It could be great opportunity for investment.",19.03040642,19.03040642
350,2,774000,17,45529.41176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 171 sqm luxury smart home in Petőfi Sándor utca (District 5.), close to the Deák Ferenc and Ferenciek tere. The Buda hill facing property is situated on the 5th floor in a nice classical style building which has got an elevator. The flat consists of 3 rooms, a livingroom, open plan kitchen, dining area, 2 bathrooms. The public transportation connections are superb so it could be a great investment or ideal home as well.",19.05298838,19.05298838
351,2,77100,2,38550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 29 sqm apartment in Csengery utcain district 7, close to Octogon. The property is situated on the 2nd floor in a classical style building. The property consists of 1 bedroom, living room, kitchen, and bathroom. It could be great opportunity for investment.",19.06875976,19.06875976
352,2,308700,9,34300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"An unique unrenovated apartment available for sale in Kossuth Lajos street (next to Ferenciek square). This 4,5 meters inner height property is unrenovated, optionally could be a Loft-luxury apartment. It could separate for two apartment as needed. For request I can send 3D plan as a possible renovation. The building still good condition, has an elevator. ",19.05476009,19.05476009
353,2,284500,8,35562.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for sale a recently renovated 80 sqm apartment in district 13., Balzac utca, close to the Pozsonyi út and the Danube. This is situated in a good condition classical building on the fourth floor, the windows are facing to the street, Northeast. It consists of bright living room with small balcony, kitchen and dining area, 2 separated bedrooms, bathroom, toilat and a laundry. The apartment is equipped with central heating system and air condition.",19.05419516,19.05419516
354,2,193500,7,27642.85714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Property is available for sale in Liszt Ferenc square. The Apartment is located in 4th floor, and consist two huge separate room, which facing to street. The windows facing to South, so the rooms has a great sunlight in the day. The property is equipped with AC coniditon. The heating is work by gas circulating. The common cost is 19 000 HUF, which is already include the unlimited water usage. The building frontage was renovated, inside is partly renovated. The stairs inside will renovate in one year. Elevator is equipped in the building. The location is perfect. The main transportaion is closeby from the apartment: 4-6 tram, 1 metroline, 5 ,105 buses is 2 minutes walking distance, and the area is full of restaurants, and just a corner from Andrassy Road, which is the most impressive area of Budapest with shops, restaurants, bars, etc. For furthermore information please do not hesitate to call us",19.06145417,19.06145417
355,2,312700,7,44671.42857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale 4 apartments in district 2, near Budagyöngye Shopping Mall. These are situated in a 7-flats newly built building, already finished. Available apartments: Ground floor - 46,8 sqm - 45 M HUF; ground floor - 99,5 sqm + 30 sqm terrace and 220 sqm private garden - 130 M HUF; 1st floor - 45,3 sqm + 11,6 sqm terrace - 54 M HUF; 2nd floor - 77,9 sqm + 24 sqm terrace - 130 M HUF. The building has been built by using modern technology, cooling and heating by the ceiling air heat pump.",18.9941066,18.9941066
356,2,119600,6,19933.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale newly built apartments in a condominium in district 10, next to Szent László tér and Városközpont. These apartments are between 28 sqm and 96 sqm and they are situated in a 4-storey building. The street is quiet, wide, nonetheless free from transit traffic. The building is in the best part of the district , in the neighbourhood there is a school, kindergarten, shopping malls, public transport hub. Heating: geothermal, electricity: by sun collectors. Now you can choose the clolours and wall coverings. It will be finished till Autumn of 2019. For further information, floorplan and viewing please call me!",19.12934475,19.12934475
357,2,294100,12,24508.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"4 separated, perfectly renovated, fully furnished (smart TV-s, ovens, fridges, furnitures…) apartments. All of them has own kitchen and bathroom with toilet. Located in one of the most preferable part of Budapest for investors. In the 9th district, next to metro station, next to Semmelweis Medical University (11.000 students), next to the new headquarter of Nokia (3000 employees), next to the new headquarter of T-Mobile (4500 employees), and next to Corvin district with a lot of additional, international companies. The apartments are on the second floor in a building with elevator. The roof is newly renovated, and the walls of the building are insulated. The apartments are 25 m², 25.6 m², 26 m² and 35.3 m². They have their own measurers for water and electricity consumption. This is a perfect investment with a 7-8% yearly yield! ",19.08428396,19.08428396
358,2,325100,9,36122.22222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 97 sqm apartment in Királyi Pál Street, close to Kálvin Square. The street facing property is situated on the 3rd floor in a classical-style building which has got an elevator. The flat consists of 2 bedrooms, a livingroom, a wardrobe room, 2 bathroom and kitchen. Could be a great investment or ideal home as well.",19.05868496,19.05868496
359,2,160400,8,20050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 80 sqm apartment in Erkel street (District IX.), close to Corvinus, Károli Gáspár University and Kálvin square. The courtyard facing property is situated on the 2nd floor in a classical style building. The flat consists of 3 rooms, a kitchen with dining area and a bathroom. Thanks to the location it is a great opportunity for investment.",19.05936087,19.05936087
360,2,250000,10,25000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,We offer for sale a 109sqm apartment in District VI. on the ringroad. The aartment is divided intot two at the moment - studio of 32sqm and 2bed of 87sqm. Both of the apartments are rented at the moment: together for 916 EUR. The apartment is situated on the 4.floor of a classical building with elevator. Great opportunity for an investment.,19.05984367,19.05984367
361,2,145500,8,18187.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer an 83m2, one bedroom, refurbished apartment on Rottenbiller Street near Lövölde square. The apartment is located on the first floor. The windows of the living room and the net look to the street, the kitchen to the inner courtyard. There is no elevator in the building. Fo investment is excellent, it is currently rented. Numerous trolley buses and buses are also easily accessible in the area.",19.07099211,19.07099211
362,2,431400,11,39218.18182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,"We are offering for sale a 117 sqm apartment in district 3, Királyok útja, close to river Danube. The building is situated on a more than 1 hectare plot, with nice green park. The apartment consists of 3 bedrooms, a living room with open plan kitchen, 2 bathrooms and a toilet. A 92 sqm terrace on the top also belongs to the property.",19.0656587,19.0656587
363,2,126600,3,42200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 37 sqm renovated property in Ó utca close to Opera. The street facing property is on the 1rst floor. The property consists of a half room, a living room, a kitchen and bathroom. Metro station only few minutes by walk so it could be great opportunity for investment.",19.05749578,19.05749578
364,2,508888,9,56543.11111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 102 sqm (93 on paper) Luxury apartment in Hercegprímás utca, next to the Bazilika. The street facing property is situated on the 3rd floor in a nice classical style building, which has got an elevator. The flat consists of one bedroom, a livingroom, hallery, kitchen with dining area, bathroom. Could be a great investment.",19.0518185,19.0518185
365,2,105000,5,21000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer for sale a apartment in district 7., Dózsa György út. This is sitauted in a classical building on the ground floor, the windows are facing to the courtyard. It consists of living room, bedroom with galery, kitchen with dining area, bathroom and toilet. The apartment is equipped with gas circo. The common cost is 11.000 Ft.",19.08320249,19.08320249
366,2,132800,5,26560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 2 bedroom apartment in Kazinczy utca, next to Kazinczy Synagogue. The courtyard facing property is situated on the 2nd floor in a nice classical style building. The flat consists of 2 rooms, a half-room, hallway, kitchen, bathroom, pantry. Could be a great investment.",19.06101311,19.06101311
367,2,325100,9,36122.22222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 99 sqm apartment in district 5., Falk Miksa utca close to the Parliament, Danube and Váci Street. It is situated in a renovated classical style building on the 2nd floor. The building is very nice and it has got an elevator. The flat consists of a bedroom, a living room, seperate kitchen, a storage, a bathroom and a toilet. It can be easily changed to two bedded room.The apartment is sunny. Windows are facing to the street. Heating: central heating system. The common cost is 49.000 HUF/month which is included the heating and water. Public transportation connections are nice, tram line 4-6 and the Blue and Red Metro line can be reached easily. Great opportunity for investment due to its perfect location. Lipótváros is located in the heart of the city which is rich in touristic sights, restaurants and great shopping possibilities. One of the most famous buildings of Hungary -the Parliament- is also located here, so as Kossuth tér and Szabadság tér. The most notable parts of the district are Vörösmarty tér and Deák Ferenc tér which are literally the “heart of the city”. Besides the above, Id. Antall József rakpart is also in the district which offers a breathtaking view to River Danube. Lipótváros is one of the most popular destinations in Budapest for tourists – in summer and winter as well. The metro lines and several tram lines are only a few minutes walk away. ",19.04633047,19.04633047
368,2,278600,9,30955.55556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a 99 sqm apartment in district 13, Visegrádi utca. It is situated in a classical building on the 1st floor. The building has got an elevator. The flat consists of 2 bedrooms, a living room, a kitchen with dining area, a pantry, a bathroom and a toilet. Windows are facing to the park,parking and the inner courtyard. Heating: central heating system. Great opportunity for investment due to its perfect location and nice/exclusive layout and design. It could be a profitable investment or an ideal home as well. High rental potential. Újlipótváros is located a few-minute walk away from the bank of the Danube, in a nice neighborhood with a lot of coffee houses and restaurants. Those who enjoy doing sports or other outdoor activities can easily get to Margaret Island, which provides a wide range of such opportunities. Besides the neighborhood the district is rich in entertainment (theatre, movie theatre, etc.) and shopping opportunities (e.g. West End shopping mall). Metro line no. 3, tram line no. 4 and 6 and trolley-bus line no. 76 have stops here, and there is a tram station as well.",19.05312931,19.05312931
369,2,241700,7,34528.57143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a 74 sqm apartment in district 3, Királyok útja, close to river Danube. The building is situated on a more than 1 hectare plot, with nice green park. The apartment consists of 2 bedrooms, a living room with open plan kitchen, 2 bathrooms and a toilet. A 26 sqm terrace also belongs to the property and a 230 sqm own garden.",19.06595911,19.06595911
370,2,220600,7,31514.28571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,We are offering for sale a recently renovated 79 sqm one bedroom property (71 sqm according to the deed) in Hársfa utca (7th District). It is located on the 2nd floor and facing to the street. Great opportunity for investment.,19.06745052,19.06745052
371,2,1031000,22,46863.63636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Close to Opera and Deák Ferenc tér we are offering for sale 221 sqm renovated duplex property in Andrássy út. The property is situated on the 4th floor in a renovated classical style building which has an elevator. The property consists 3 bedrooms, living room with open kitchen, and 2 bathrooms. The apartment has a balcony and roof terrace ( 73 sqm) with a panormaic view. Own a Unique Luxurious Rooftop Apartment on Andrássy Avenue! ​Andrássy Ave. is the most sought-after address in downtown Pest. Living in Opera Terrace Homes is more than just having another apartment. This is over-the-top-luxury. Opera Terrace Homes is a unique combination of the bustling vibe of downtown Budapest and enjoying the tranquility of a roof terrace with an amazing view over the city. Opera Terrace Homes is the prime example of the best period type architecture and modern living. Built to the highest engineering standards and equipped with the latest home technology, Opera Terrace Homes is the best choice if you look for value to last. This well established Hungarian developer built more than 600 residential apartments in the past 20 years in Budapest. They picked this one-of-a-kind location and project because they also believe in creating their own legacy in the Budapest property market. Don’t miss out on this unique opportunity! Ask one of Tower’s consultants to provide a guided tour to Opera Terrace Homes. The property is under construction. Expected delivery at the 2019 Q2.",19.05633534,19.05633534
372,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
373,2,510800,50,10216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale 500 sqm house with 1100 sqm land in Mátyásföld close to Erzsébet liget. The house has 2 floors and a basement. The ground floor consists of a living room with an open kitchen, 3 bedrooms, 2 bathrooms, and seperate toilet. On the 1rst floor you could find a living room, 2 bedrooms, and bathroom with shower. I n the basement there is sauna, gym, solarium, shower, storage and garage with 4 parking space. The property has air condition, pool, and big terrace. We are recommend for families because it could be a great opportunity for home.",19.21307464,19.21307464
374,2,365300,19,19226.31579,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,,19.04966704,19.04966704
375,2,131900,5,26380,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,0,1,1, Street,0,0,0,0,0,0,1,1,1,1,,19.0774111,19.0774111
376,2,106500,6,17750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 33 sqm apartment in district 8, Bezeredi street. It is situated in a classical building on the floor. The flat consists of bedrooms, a living room, a kitchen, a bathroom and toilet. Windows are facing to the inner courtyard. Metro line no. 2 and 4, bus lines, tram line no. 4 and 6 and trolley-bus lines run here. Great opportunity for investment due to its perfect location. It could be a profitable investment or an ideal home as well.",19.07281483,19.07281483
377,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
378,2,835600,40,20890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 400 sqm villa house in Óbuda with 900 sqm garden. The apartment with 3 floors consists of 2 living rooms with kitchen, 3 bathrooms, 7 bedrooms, garage, storages, sauna, a big garden with a big pool. There are 4 patios and 2 balconies, and various fruit trees in the garden. Great opportunity for investment or a home as well.",19.02566571,19.02566571
379,2,334400,9,37155.55556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 95 sqm renovated property in Rumbach Sebestyén utca close to Deák ferenc tér. The property is situated on the 5th floor in a classical style building which has an elevator. The property consists of 2 bedrooms, living room, kitchen, 2 bathrooms and balcony. It could be great opportunity for investment.",19.05796656,19.05796656
380,2,453900,15,30260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"143 sqm duplex apartment with 6 and 13 sqm terrace is for sale in Zichy street, in a renovated classical building, in a newly built level, close to the Opera. It consists of 3 bedrooms, a living room with American style kitchen, 2 bathrooms, a restroom and 2 terraces. Handover: March of 2019. It can be a great investment!",19.05808587,19.05808587
