ID,Apartment,House,Room,Price per month,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Number of rooms,Number of seperate rooms,Number ofhalf rooms,Type of the building,Brick apartment,Block apartment,Deposit,Utilities,Common cost,Furniture,Furnished,Equipped,Partly furnished,Empty,Floor,Balconies,View,View: Courtyard,"View: Courtyard, sunny","View: Courtyard, not sunny",View: Danube,View: Garden,View: Roof,View: Square,View: Panoramic,View: Park,View: Street,"View: Street, quiet","View: Street, sunny",View: City,View: Hill,Shortest rental period,Children welcomed,American kitchen,Can be an office,Foreigners welcomed,Washing machine,Details,Area,Transportation,Near universities,Latitude,Longitude,Lats,Lons,Postcode,District,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Fuel,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
2028,1,0,0,325,45,7.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Eperjes utca,"
                1 room                 + 1 half room            ",1,1,Block Apartment,0,1,649,43,71,"Furnished, equipped",1,1,0,0,4,-1,Park view,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6 months,-1,-1,-1,-1,-1,-1,,,,47.4302613,19.1271185,47.4302613,19.1271185,1204,20,24,42,1,5,26,0,2,20,2,2,0,0,4,2,62,0,12,155
2029,1,0,0,649,45,14.42222222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lovag utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1298,62,71,"Furnished, equipped",1,1,0,0,1,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,1,-1,-1,"Ideally located right in the center of Budapest (district 6th), this 1 bedroom apartment is in a quiet street. The building is a beautiful newly built structure. The apartment is fully furnished, air conditioned and equipped with all you need. It has a balcony opening to the peaceful internal courtyard. Both the building and the apartment are well maintained, and its safety is guaranteed by a 24/7 security service.
Rent is 650EUR/month. There is also a possibility to rent up to two parking spaces located in the basement garage for 100EUR/month each. For further information, do not hesitate to call!
",,,,47.506542,19.0574036,47.506542,19.0574036,1066,6,2005,271,33,364,246,140,140,108,23,20,401,669,19,23,435,7,34,2459
2030,1,0,0,1298,90,14.42222222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Október 6. utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,2597,65,62,"Furnished, equipped",1,1,0,0,1,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,At least one year,-1,-1,-1,-1,-1,"LUXURY  90 sqm APARTMENT FOR RENT in the 5th district in Oktober 6. street 1 minute walk away from St Stephen's Basilica and Liberty square.     

The fully EQUIPPED and FURNISHED and mobilr  A/C apartment is 90 sqm with livingroom, kitchen, 2 bathrooms+toilet with baty and Shower. and 2 bedrooms.have individual Gardrobe rooms     

Common costs including heating is 21 840 HUF.     

Can be moved in immediately by paying deposit (2months rent fee) and one month rent fee. LONG TERM ONLY, at least 1 year.     

Sorry NO smoking and pets allowed.     

Only for demanding tenants with reference who speak a good level of english.     

Please feel free to contact me on weekends as well.",,,"Moholy-Nagy Művészeti Egyetem - MOME ( 1.453 km )Mozgássérültek Pető András Nevelőképző és Nevelőintézete - MPANNI ( 1.858 km )Nemzetközi Üzleti Főiskola (International Business School), - NÜF IBS ( 1.031 km )International Business School - IBS ( 1.031 km )

                    More
                    



",47.501347,19.05101,47.501347,19.05101,1051,5,2097,288,34,386,268,144,145,121,23,22,446,704,21,23,486,8,36,2585
2031,1,0,0,448,46,9.739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Kerepesi utca,"
                1 room                 + 1 half room            ",1,1,Block Apartment,0,1,896,37,-1,"Furnished, equipped",1,1,0,0,5,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,-1,-1,,,,47.501461,19.119948,47.501461,19.119948,1106,10,180,117,4,36,68,11,14,33,12,7,27,32,27,12,494,0,23,294
2032,1,0,0,649,70,9.271428571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Villányi út,"
                2 rooms                 + 2 half room            ",2,2,Brick Apartment,1,0,1298,65,28,"Partly furnished, equipped",0,1,1,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,Yes,-1,Yes,-1,-1,budapestapartment.alberlet.hu,,,,47.48078220000001,19.0349342,47.48078220000001,19.0349342,1113,11,944,218,24,213,141,89,61,73,8,10,240,397,20,8,520,3,36,2134
2033,1,0,0,927,83,11.1686747,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dob utca,"
                4 rooms                            ",4,0,Brick Apartment,1,0,1855,62,87,"Furnished, equipped",1,1,0,0,1,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,1,1,-1,-1,"Attention to all students!         
Centrally located, near Keleti Pályaudvar, a newly renovated apartment flat is for rent min. for a year.         
(metro lines: M2, M4; bus lines: 8E, 7E, 178, 5, 7, 110, 112, 133E; trolley bus lines: 70, 74,  76, 78, 80, 81; tram line: 24)         
Fully equipped, furnished 4-bedroom apartment (all rooms with separate entrances), one kitchen, dining area, bathroom and 2 toilets. Located on the 1st floor, this spacious flat is optimal for youngsters, groups of friends or students for living together.         
Rent: 300 000 HUF + utilities (ca. 20.000 HUF/person/month). 2 months security deposit required (this is 75.000 Ft + utilities /room/month).         
email: vii.discrit@gmail.com         
",,,"Budapest Kortárstánc Főiskola - BHF ( 0.766 km )Budapesti Műszaki Főiskola - BMF ( 0.691 km )Budapesti Műszaki Főiskola - BMF KVK ( 0.721 km )Budapesti Műszaki Főiskola - BMF NIK ( 0.691 km )Budapesti Műszaki Főiskola - BMF RKK ( 0.699 km )

                    More
                    



",47.5012849,19.065976000000006,47.5012849,19.065976000000006,1073,7,1980,299,31,346,226,133,147,117,20,15,355,624,25,20,398,7,36,2276
2034,1,0,0,402,30,13.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nádor utca,"
                1 room                            ",1,0,Brick Apartment,1,0,804,19,37,"Furnished, equipped",1,1,0,0,3,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,1,"FLAT FOR RENT! 5th district flat is available immedietely at Nador utca           
Bedroom/living-room with a sleeping Gallery, separate kitchen. 30 sqm.           
Within metro subway distance from SOTE,. and other Universities. Close to Deak sqr and  few min walk from Basilica , metro station nearby.          
Equipped with double bed mattress , dining table and chairs, fridge, stove, washing machine,Gas Convector heating.           
For a single person or a couple. Wifi internet available. Priority for Long term.           
Rent: 130.000 HUF (380 Euros) per month (+bills)           
Sorry no Pets and Smoking. ",,,,47.4999446,19.049401100000004,47.4999446,19.049401100000004,1051,5,2132,293,34,384,273,147,145,123,23,22,440,708,20,23,516,8,33,2734
2035,1,0,0,618,50,12.36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Gébics utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,1237,62,-1,"Empty, equipped",0,1,0,1,Ground floor,-1,View to the hills,0,0,0,0,0,0,0,0,0,0,0,0,0,1,At least one year,-1,-1,-1,-1,-1,"An apartment that is close to MOM park mall, with its own entrance, on the ground floor with a garden, is vacant from January 2019. 
We are searching for a quiet, orderly, tenant who has no pets. Based on this, this price is highly negotiable. 
The apartment is currently rented out, so apologies for not being able to post indoor photos. However, we can show you the apartment during the daytime, evenings, or weekends. 
The apartment has the following properties: 
-    50sqm, one and a half rooms 
-    bright, southwards facing 
-    access to the garden, terrace 
-    freshly insulated, orderly brick house 
-    very low monthly bills, no common costs 
-    unfurnished 
-    excellent location: accessible with buses 1/105, tram 59 with a 2-3 minute walk; MOM Park mall, Hegyvidék mall, trams 61/17 and bus 8E can be reached with a 5-10 minute walk 
Please write an email: budaizoldlakas@yahoo.com",,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.963 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.302 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.302 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.302 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.143 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.587 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.587 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.587 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.587 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.587 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.822 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.587 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.587 km )Budapesti Műszaki Főiskola - BMF BGK ( 0.901 km )Budapesti Műszaki Főiskola - BMF KGK ( 0.374 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.235 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.235 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.251 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 1.854 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.434 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 1.854 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 1.854 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.593 km )Károli Gáspár Református Egyetem - KRE ( 1.013 km )Károli Gáspár Református Egyetem - KRE BTK ( 0.755 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.838 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.857 km )McDaniel College - MCDC ( 1.763 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 0.695 km )Pázmány Péter Katolikus Egyetem - PPKE ( 0.797 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.388 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 0.373 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.829 km )Semmelweis Egyetem - SE ( 0.584 km )Semmelweis Egyetem - SE ÁOK ( 0.584 km )Semmelweis Egyetem - SE EFK ( 0.873 km )Semmelweis Egyetem - SE FOK ( 0.584 km )Semmelweis Egyetem - SE GYTK ( 0.584 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.063 km )Szent István Egyetem - SZIE ÁOTK ( 1.703 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.756 km )Wesley János Lelkészképző Főiskola - WJLF ( 0.622 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 0.537 km )

                    More
                    



",47.4889873,19.0172932,47.4889873,19.0172932,1124,12,402,138,6,67,113,50,33,48,8,6,140,165,17,8,430,1,24,1605
2036,1,0,0,767,89,8.617977527999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Izabella utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1533,93,46,"Furnished, new furniture",1,0,0,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,Yes,-1,-1,Yes,-1,"Completely renovated bright apartment for rent, 2 and a half rooms. The apartment is on the 2. floor, fully furnished and equipped with all suppliances (washing machine, fridge, oven, etc.). It is air-conditioned also. The cost of heating is low, thanks to the new isolated windows. The apartment's furnishing is modern with a unique atmosphere. Thanks to the 4 m high ceiling the rooms are spacious. The building's facade is a bit shabby, but the inner yard was renewed few years ago, so it still looks very nice. The public transportation of the area is very good, you can reach the Andrassy avenue and Körút in 5 minutes walk distance. The apartment is ideal for couples and families, students are not welcome. It can be rented for at least for one year. ",,,,47.509459,19.065095,47.509459,19.065095,1064,6,1852,260,28,346,236,121,138,109,22,16,322,605,18,22,399,7,40,2082
2037,1,0,0,402,30,13.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nádasdy utca,"
                1 room                            ",1,0,Brick Apartment,1,0,804,12,19,"Furnished, equipped",1,1,0,0,5,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,1,-1,-1,-1,:-),,,,47.4722117,19.0791308,47.4722117,19.0791308,1097,9,679,186,12,116,134,30,73,54,8,3,176,239,12,8,441,2,22,1212
2038,1,0,0,1999,180,11.10555556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zöldkő utca,"
                5 rooms                            ",5,0,Brick Apartment,1,0,3998,3,3,"Furnished, equipped",1,1,0,0,1.5,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,www.bgc.hu,,,,47.53167620000001,19.0097436,47.53167620000001,19.0097436,1025,2,162,105,4,42,85,4,11,32,1,0,97,40,6,1,258,0,25,753
2039,1,0,0,618,84,7.357142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bajcsy-Zsilinszky út,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1237,93,40,"Furnished, equipped",1,1,0,0,Half floor,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,At least one year,Yes,-1,Yes,-1,-1,bojtimaria.alberlet.hu,,,,47.50302084,19.05504762,47.50302084,19.05504762,1054,5,2101,274,34,377,263,140,142,115,24,22,444,704,24,24,462,7,34,2567
2040,1,0,0,773,56,13.80357143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Balaton utca,"
                1 room                 + 2 half room            ",1,2,Brick Apartment,1,0,1546,15,102,"Furnished, equipped",1,1,0,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,1,Yes,-1,-1,bojtimaria.alberlet.hu,,,,47.5112298,19.0497538,47.5112298,19.0497538,1055,5,1817,221,26,332,218,125,135,101,21,20,334,589,20,21,482,7,37,2154
2041,1,0,0,1800,150,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Károly körút,"
                4 rooms                            ",4,0,Brick Apartment,1,0,3600,-1,105,"Partly furnished, equipped",0,1,1,0,5,-1,View to the city,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,-1,1,-1,-1,-1,"Rental for minimum 1 year, caution for 2 months required. 
",,,,47.4962364,19.0575384,47.4962364,19.0575384,1052,5,2117,328,33,365,236,130,140,123,18,18,422,674,26,18,484,7,38,2623
