Id,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF),Price per sqm (HUF),Street,Size(sqm),Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District
479,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000,3593.75, Kiscelli köz,64,1,-1,1,panoramic,0,1,0,not available,0,available,1,2 + 1 half room,2,1,mint,0,0,0,0,0,1,luxury,0,0,1,AA,-1,4,less than 3 m,gáz (cirko),1,0,0,0,0,no,separate,1,0,not specified,0,0,0,0,0,0,0,0,no,4.5 sqm,-1, Busz   165   ,47.537040000000005,19.02581,47.537040000000005,19.02581,1037,3
480,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,4166.666667, Királyi Pál utca 10,60,2,-1,1,garden view,1,0,0,available,1,available,1,3 room,3,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,not specified,1,6,3 m or more,central heating,0,0,0,0,1,no,separate and together too,1,0,South,0,1,0,0,0,0,0,0,not specified,-1,no loft conversion, Villamos   2   47   47B   48   49    Metró   M3   M4    Busz   108E   5   15   115   133E   7   110   112   178   8E   9    Éjszakai   979A   979   973   956   908   907   914A   909   950   914   950A    Troli   83   ,47.489940000000004,19.059488,47.489940000000004,19.059488,1053,5
481,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,6250.0, Lázár utca 18,120,3,-1,1,street view,0,0,1,not available,0,available,1,3 room,3,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,3,3 m or more,combination boiler,0,0,1,0,0,not specified,together,0,1,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Metró   M1   M3    Busz   6   9   105    Éjszakai   914   914A   923   931   950   950A   979    Troli   70   72   73   78   ,47.503155,19.05742,47.503155,19.05742,1065,6
482,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145000,4264.705882, Medve utca,34,1,-1,1,street view,0,0,1,available,1,available,1,1 room,1,0,mint,0,0,0,0,0,1,full comfort,0,1,0,not specified,1,7,3 m or more,combination boiler,0,0,1,0,0,no,together,0,1,West,0,0,0,1,0,0,0,0,no,-1,no loft conversion, Villamos   4   6   17   19   41    Metró   M2    Hév   H5    Busz   11   39   109   111   H5   6    Éjszakai   931   960   990   ,47.50929,19.03545,47.50929,19.03545,1027,2
483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195000,3250.0, Fillér utca,60,not specified,-1,-1,street view,0,0,1,available,1,-1,-1,2 room,2,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,0,not specified,not specified,not specified,0,0,0,0,0,yes,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,no loft conversion, Villamos   56   56A   59   59B   61    Busz   6   22   39   91   102   116   128   129   149   155   156   222   22A   5    Éjszakai   916   922   956   960   990   ,47.510464,19.021093,47.510464,19.021093,1024,2
484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,2800.0, Kőbányai út,50,3,-1,-1,garden view,1,0,0,available,1,not available,0,2 room,2,0,newly built,1,0,0,0,0,0,full comfort,0,1,0,AA++,1,4,less than 3 m,central heating (metered),0,0,0,0,1,yes,together,0,1,West,0,0,0,1,0,0,0,0,yes,6 sqm,no loft conversion, Villamos   28   28A   62    Busz   9   ,47.48464,19.113592,47.48464,19.113592,1101,10
485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,3035.714286, Mozsár utca 6.,56,3,-1,1,garden view,1,0,0,not available,0,not available,0,2 room,2,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,not specified,1,3,3 m or more,combination boiler,0,0,1,0,0,no,together,0,1,not specified,0,0,0,0,0,0,0,0,no,-1,no loft conversion, Villamos   4   6    Metró   M1    Busz   6   9   105    Éjszakai   914   914A   923   931   950   950A   979    Troli   70   72   73   78   ,47.504546999999995,19.060010000000002,47.504546999999995,19.060010000000002,1066,6
486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,3125.0, Szemere utca,80,3,-1,1,street view,0,0,1,available,1,not available,0,3 room,3,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,5,3 m or more,házközponti,0,0,0,0,0,no,together,0,1,West,0,0,0,1,0,0,0,0,no,-1,no loft conversion, Busz   9   15   115    Éjszakai   914   914A   931   950   950A    Troli   70   78   72   73   ,47.50918,19.0513,47.50918,19.0513,1055,5
487,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000,2807.0175440000003, Fillér utca,57,2,-1,1,panoramic,0,1,0,not available,0,not available,0,2 + 1 half room,2,1,in good condition,0,1,0,0,0,0,full comfort,0,1,0,AA,0,3,less than 3 m,natural gas (convector),1,0,0,0,0,no,separate,1,0,West,0,0,0,1,0,0,0,0,no,3.7 sqm,no loft conversion, Busz   149   ,47.515575,19.014317000000002,47.515575,19.014317000000002,1022,2
488,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,2500.0, Bartók Béla út,60,2,-1,1,panoramic,0,1,0,available,1,not available,0,2 room,2,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,4,3 m or more,combination boiler,0,0,1,0,0,no,together,0,1,Southwest,0,0,0,0,0,0,1,0,no,6 sqm,no loft conversion, Villamos   6   17   19   41   47   47B   48   49   56   56A   61    Metró   M4    Busz   6   7   27   33   114   213   214   240    Éjszakai   907   908   918   940   941   960   972   972B   973   ,47.478336,19.048435,47.478336,19.048435,1114,11
489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000,3800.0, Szív utca 49.,100,6,-1,1,panoramic,0,1,0,available,1,available,1,3 room,3,0,mint,0,0,0,0,0,1,double comfort,1,0,0,not specified,0,6,less than 3 m,házközponti,0,0,0,0,0,no,together,0,1,Southeast,0,0,0,0,0,0,0,1,yes,83 sqm,top floor, Metró   M1    Busz   105    Éjszakai   979    Troli   72   73   76   ,47.510944,19.066185,47.510944,19.066185,1063,6
490,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,2236.842105, Bartók Béla út 134,76,1,-1,1,street view,0,0,1,not available,0,not available,0,2 room,2,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,not specified,0,4,3 m or more,natural gas (convector),1,0,0,0,0,no,separate,1,0,Southeast,0,0,0,0,0,0,0,1,no,-1,no loft conversion, Villamos   19   41   47   48   49    Éjszakai   908   918   940   941   972   972B   ,47.470104,19.027647,47.470104,19.027647,1115,11
491,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000,4193.548387, Bocskai út,31,ground floor,-1,1,street view,0,0,1,not available,0,not available,0,1 room,1,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,3,less than 3 m,natural gas (convector),1,0,0,0,0,no,separate,1,0,not specified,0,0,0,0,0,0,0,0,yes,-1,no loft conversion, Villamos   17   19   41   47   48   49   61    Busz   7   15   27   53   58   114   150   153   154   154B   212   213   214   240    Éjszakai   960   940   972   941   908   918   907   972B   ,47.475925,19.03671,47.475925,19.03671,1113,11
492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,2500.0, Bácskai utca 57,56,3,-1,1,garden view,1,0,0,not available,0,not available,0,1 + 1 half room,1,1,in good condition,0,1,0,0,0,0,full bath,0,0,0,not specified,-1,5,less than 3 m,central heating,0,0,0,0,1,no,together,0,1,not specified,0,0,0,0,0,0,0,0,no,4 sqm,-1, Villamos   3   62   62A   69    Busz   108E   133E   7   32   110   112   124   125   277   7E   8E    Éjszakai   907   979    Troli   82   ,47.519672,19.109367000000002,47.519672,19.109367000000002,1145,14
493,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145000,4677.419355, Melinda út 16.,31,2,-1,1,panoramic,0,1,0,available,1,-1,-1,1 room,1,0,mint,0,0,0,0,0,1,luxury,0,0,1,not specified,1,5,less than 3 m,central heating,0,0,0,0,1,not specified,together,0,1,Southeast,0,0,0,0,0,0,0,1,yes,6 sqm,no loft conversion, Villamos   60    Busz   21   212   21A   60    Éjszakai   990   ,47.494633,18.98919,47.494633,18.98919,1121,12
494,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,4166.666667, Hercegprímás utca 10,36,4,-1,-1,garden view,1,0,0,available,1,available,1,1 room,1,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,5,3 m or more,central heating,0,0,0,0,1,no,together,0,1,not specified,0,0,0,0,0,0,0,0,not specified,5 sqm,not specified, Metró   M1   M2   M3    Busz   9   15   16   105   115    Éjszakai   914   914A   916   931   950   950A   979   990    Troli   72   73   ,47.501373,19.052828,47.501373,19.052828,1051,5
495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000,4000.0, Németvölgyi út 2,40,2,-1,1,street view,0,0,1,available,1,-1,-1,2 room,2,0,renovated,0,0,1,0,0,0,luxury,0,0,1,not specified,0,5,3 m or more,central heating,0,0,0,0,1,not specified,together,0,1,not specified,0,0,0,0,0,0,0,0,not specified,1 sqm,no loft conversion, Villamos   17   59   59A   59B   61    Metró   M2    Busz   21   105   139   140   140A   142   212   21A   39   102    Éjszakai   960   990   ,47.497494,19.020283,47.497494,19.020283,1126,12
496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000,4014.59854, Hárshegyi út 23,137,2,-1,1,panoramic,0,1,0,available,1,available,1,4 room,4,0,mint,0,0,0,0,0,1,luxury,0,0,1,not specified,0,2,3 m or more,central heating (metered),0,0,0,0,1,no,separate and together too,1,0,Southwest,0,0,0,0,0,0,1,0,not specified,57 sqm,top floor, Busz   222   22A   22    Éjszakai   922   ,47.52492,18.965597,47.52492,18.965597,1021,2
497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,3488.372093, Öv utca 129,43,2,-1,1,not specified,0,0,0,available,1,available,1,1 + 1 half room,1,1,newly built,1,0,0,0,0,0,full comfort,0,1,0,AA,1,6,less than 3 m,central heating (metered),0,0,0,0,1,yes,together,0,1,not specified,0,0,0,0,0,0,0,0,no,6 sqm,no loft conversion, Busz   277   7   8E   108E    Éjszakai   979    Troli   77   ,47.529446,19.12772,47.529446,19.12772,1147,14
498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000,7222.222222, Pozsonyi út,36,6,-1,1,panoramic,0,1,0,available,1,available,1,1 room,1,0,renovated,0,0,1,0,0,0,luxury,0,0,1,not specified,0,7,3 m or more,district heating (metered),0,0,0,0,0,no,together,0,1,South,0,1,0,0,0,0,0,0,no,12 sqm,loft conversion, Busz   15   115    Troli   75   76    Hajó   D11   ,47.516914,19.050585,47.516914,19.050585,1137,13
499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159000,2338.235294, Margit körút 61-63,68,3,-1,1,street view,0,0,1,available,1,available,1,2 room,2,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,EE,1,7,less than 3 m,central heating,0,0,0,0,1,yes,separate,1,0,South,0,1,0,0,0,0,0,0,no,6 sqm,no loft conversion, Villamos   4   6   17    Metró   M2    Busz   11   39   111   6    Éjszakai   931   960   990   ,47.510582,19.030445,47.510582,19.030445,1024,2
500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000,4923.076923, Újpesti rakpart 8,65,1,-1,1,garden view,1,0,0,available,1,available,1,3 room,3,0,renovated,0,0,1,0,0,0,luxury,0,0,1,not specified,1,5,3 m or more,natural gas boiler,1,0,0,0,0,no,together,0,1,Southwest,0,0,0,0,0,0,1,0,no,-1,no loft conversion, Villamos   2   4   6    Busz   15   115    Troli   75   76    Hajó   D11   ,47.515873,19.0485,47.515873,19.0485,1137,13
501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000,2500.0, Megyeri út 207.,70,3,-1,1,garden view,1,0,0,available,1,available,1,2 room,2,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,A,0,5,less than 3 m,házközponti,0,0,0,0,0,yes,separate,1,0,Southeast,0,0,0,0,0,0,0,1,no,7 sqm,no loft conversion, Busz   126   126A   14   30   122   296    Éjszakai   914   ,47.591793,19.119131,47.591793,19.119131,1048,4
502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,2181.818182, Sárrét park,55,2,-1,1,garden view,1,0,0,not available,0,not available,0,1 + 1 half room,1,1,in good condition,0,1,0,0,0,0,full comfort,0,1,0,not specified,-1,4,less than 3 m,central heating (metered),0,0,0,0,1,no,separate,1,0,not specified,0,0,0,0,0,0,0,0,no,-1,-1, Busz   25   225    Troli   74   74A   ,47.53425,19.10514,47.53425,19.10514,1142,14
503,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,3571.428571, Váci utca 10.,70,2,-1,1,street view,0,0,1,not available,0,available,1,1 + 1 half room,1,1,renovated,0,0,1,0,0,0,full comfort,0,1,0,AA++,1,3,3 m or more,natural gas (convector),1,0,0,0,0,no,together,0,1,West,0,0,0,1,0,0,0,0,no,-1,no loft conversion, Villamos   2   47   47B   48   49    Metró   M1   M2   M3    Busz   5   9   15   105   108E   110   112   115   133E   7   16   178   8E    Éjszakai   907   908   909   914   914A   916   931   950   950A   956   973   979   979A   990    Hajó   D11   ,47.495033,19.051966,47.495033,19.051966,1052,5
504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,2923.076923, Dob utca 46/A,65,4,-1,1,street view,0,0,1,available,1,not available,0,2 room,2,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,6,not specified,central heating,0,0,0,0,1,no,separate,1,0,South,0,1,0,0,0,0,0,0,no,5 sqm,no loft conversion, Villamos   4   6    Metró   M1    Busz   6   105    Éjszakai   923   979    Troli   70   74   78   ,47.500633,19.063817999999998,47.500633,19.063817999999998,1072,7
505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285000,2522.1238940000003, Ajtósi Dürer sor,113,mezzanine floor,-1,1,street view,0,0,1,not specified,-1,-1,-1,3 room,3,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,0,3,3 m or more,combination boiler,0,0,1,0,0,no,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,8 sqm,no loft conversion, Busz   5   7   110   112    Éjszakai   979   973   907    Troli   70   72   74   75   79   ,47.509840000000004,19.09007,47.509840000000004,19.09007,1146,14
506,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,4424.778761, Szalag utca,113,3,-1,1,panoramic,0,1,0,available,1,available,1,3 room,3,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,not specified,0,4,3 m or more,combination boiler,0,0,1,0,0,no,separate and together too,1,0,East,0,0,1,0,0,0,0,0,not specified,11 sqm,no loft conversion, Villamos   19   41    Busz   16   116   16A    Éjszakai   916   990    Hajó   D11   ,47.50157,19.03765,47.50157,19.03765,1011,1
507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000,3823.529412, Szendrő utca,34,2,-1,1,panoramic,0,1,0,not available,0,not available,0,1 room,1,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,not specified,0,2,not specified,natural gas (convector),1,0,0,0,0,no,together,0,1,Southeast,0,0,0,0,0,0,0,1,not specified,-1,no loft conversion, Busz   21   102   110   112   212   21A    Éjszakai   990   ,47.49779,19.00515,47.49779,19.00515,1126,12
508,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000,3076.923077, Kertész utca,52,4,-1,1,street view,0,0,1,available,1,not available,0,1 room,1,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,6,3 m or more,natural gas (convector),1,0,0,0,0,yes,separate,1,0,Northwest,0,0,0,0,0,1,0,0,no,-1,no loft conversion, Villamos   4   6    Busz   108E   133E   5   6   7   110   112   178   7E   8E    Éjszakai   923   973   956   990   908   907   931    Troli   70   74   78   ,47.50018,19.06718,47.50018,19.06718,1073,7
509,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,4000.0, Kalapács utca,35,2,-1,1,garden view,1,0,0,not available,0,not available,0,1 + 1 half room,1,1,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,3,less than 3 m,natural gas (convector),1,0,0,0,0,no,separate,1,0,Southeast,0,0,0,0,0,0,0,1,no,-1,no loft conversion, Villamos   3   62   62A    Busz   32   130    Éjszakai   907   908   931   956   990    Troli   80   80A   ,47.51052,19.12557,47.51052,19.12557,1148,14
510,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,3333.333333, Hajós utca 31.,90,1,-1,1,street view,0,0,1,not specified,-1,available,1,4 + 1 half room,4,1,renovated,0,0,1,0,0,0,luxury,0,0,1,A,1,2,3 m or more,combination boiler,0,0,1,0,0,no,not specified,-1,-1,Southwest,0,0,0,0,0,0,1,0,not specified,2.1 sqm,no loft conversion, Metró   M1   M3    Busz   9   15   115   105    Éjszakai   914   914A   931   950   950A   979    Troli   70   72   73   78   ,47.505016,19.05632,47.505016,19.05632,1065,6
511,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,4285.714286, Hollósy Simon utca,42,1,-1,1,street view,0,0,1,not available,0,available,1,1 room,1,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,3,less than 3 m,electric,0,0,0,0,0,not specified,together,0,1,not specified,0,0,0,0,0,0,0,0,not specified,-1,no loft conversion, Villamos   59   59A   59B    Busz   21   102   105   112   212   21A   39    Éjszakai   990   ,47.49491,19.01659,47.49491,19.01659,1126,12
512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,2238.80597, József körút,67,3,-1,-1,street view,0,0,1,available,1,-1,-1,2 room,2,0,renovated,0,0,1,0,0,0,not specified,0,0,0,not specified,0,not specified,3 m or more,natural gas (convector),1,0,0,0,0,not specified,separate,1,0,Southeast,0,0,0,0,0,0,0,1,not specified,-1,top floor, Villamos   4   6    Metró   M4    Busz   6   9    Éjszakai   909   923    Troli   83   ,47.491985,19.070604,47.491985,19.070604,1085,8
513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775000,6739.130434999999, Andrássy út 31.,115,4,-1,1,street view,0,0,1,available,1,available,1,3 room,3,0,renovated,0,0,1,0,0,0,luxury,0,0,1,A,1,4,3 m or more,combination boiler,0,0,1,0,0,no,separate and together too,1,0,West,0,0,0,1,0,0,0,0,no,7 sqm,loft conversion, Villamos   4   6    Metró   M1    Busz   6   105    Éjszakai   923   979    Troli   70   78   ,47.50293,19.060156,47.50293,19.060156,1061,6
514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,2923.076923, Radnóti Miklós utca 14,65,1,-1,1,street view,0,0,1,available,1,not available,0,2 + 1 half room,2,1,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,0,9,less than 3 m,central heating,0,0,0,0,1,no,separate,1,0,not specified,0,0,0,0,0,0,0,0,no,5 sqm,no loft conversion, Metró   M3    Busz   15   115    Éjszakai   914   914A   950    Troli   75   76   ,47.514362,19.055193,47.514362,19.055193,1137,13
515,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,3500.0, Béke utca,40,mezzanine floor,-1,1,not specified,0,0,0,not available,0,-1,-1,1 + 1 half room,1,1,renovated,0,0,1,0,0,0,not specified,0,0,0,not specified,1,2,less than 3 m,natural gas (convector),1,0,0,0,0,not specified,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,-1,no loft conversion, Villamos   1   14    Busz   14   30   105   230   30A    Éjszakai   914A   914   ,47.536037,19.083563,47.536037,19.083563,1135,13
516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139000,3159.090909, Frangepán köz,44,ground floor,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,1 + 1 half room,1,1,newly built,1,0,0,0,0,0,full comfort,0,1,0,not specified,1,4,not specified,combination boiler,0,0,1,0,0,not specified,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,18 sqm,no loft conversion, Busz   30   230   30A   ,47.53307,19.087989999999998,47.53307,19.087989999999998,1135,13
517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,3333.333333, Radnóti Miklós utca,33,7,-1,1,street view,0,0,1,available,1,-1,-1,1 room,1,0,not specified,0,0,0,0,0,0,full comfort,0,1,0,not specified,1,not specified,not specified,district heating,0,0,0,0,0,not specified,together,0,1,Southeast,0,0,0,0,0,0,0,1,not specified,2 sqm,no loft conversion, Villamos   4   6    Busz   6   9   15   91   115   191   291    Éjszakai   923   934   931    Troli   75   76   ,47.51507,19.05305,47.51507,19.05305,1137,13
518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,4545.4545450000005, Zöldkert út,55,1,-1,1,street view,0,0,1,not available,0,available,1,2 room,2,0,renovated,0,0,1,0,0,0,not specified,0,0,0,not specified,0,2,not specified,combination boiler,0,0,1,0,0,not specified,together,0,1,Southeast,0,0,0,0,0,0,0,1,no,4 sqm,no loft conversion, Busz   29   111    Éjszakai   931   ,47.5327,19.008692,47.5327,19.008692,1025,2
519,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,2181.818182, Tahi utca 46,55,2,-1,1,street view,0,0,1,available,1,-1,-1,2 room,2,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,not specified,0,5,not specified,district heating (metered),0,0,0,0,0,not specified,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,2 sqm,not specified, Busz   105   120   ,47.541603,19.080462,47.541603,19.080462,1139,13
520,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000,3888.888889, Logodi utca 28.,45,mezzanine floor,-1,1,garden view,1,0,0,not available,0,not available,0,2 room,2,0,mint,0,0,0,0,0,1,full comfort,0,1,0,A,1,4,less than 3 m,combination boiler,0,0,1,0,0,no,together,0,1,Southwest,0,0,0,0,0,0,1,0,yes,-1,no loft conversion, Villamos   56   56A    Busz   16   116   16A   5   105   178    Éjszakai   916   956   ,47.500029999999995,19.030834,47.500029999999995,19.030834,1012,1
521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,3571.428571, Dugonics utca 4.,42,5,-1,1,garden view,1,0,0,available,1,not available,0,1 + 1 half room,1,1,mint,0,0,0,0,0,1,full comfort,0,1,0,not specified,1,6,less than 3 m,central heating (metered),0,0,0,0,1,yes,together,0,1,not specified,0,0,0,0,0,0,0,0,no,14 sqm,no loft conversion, Busz   99   ,47.48487,19.08612,47.48487,19.08612,1089,8
522,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245000,2333.333333, Rákóczi tér 9,105,3,-1,1,panoramic,0,1,0,available,1,available,1,3 room,3,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,G,0,5,3 m or more,fan-coil,0,0,0,0,0,no,separate,1,0,South,0,1,0,0,0,0,0,0,no,1 sqm,no loft conversion, Villamos   28   28A   37   37A   4   6   62    Metró   M4    Busz   217E   6   99    Éjszakai   923   ,47.493248,19.072245000000002,47.493248,19.072245000000002,1084,8
523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,3614.457831, Kecske utca,83,1,-1,1,panoramic,0,1,0,not available,0,available,1,3 room,3,0,mint,0,0,0,0,0,1,luxury,0,0,1,B,1,2,less than 3 m,combination boiler,0,0,1,0,0,no,separate and together too,1,0,East,0,0,1,0,0,0,0,0,no,46 sqm,loft conversion, Villamos   17   19   41    Busz   9   29   109   111    Éjszakai   923   934   960   ,47.532154,19.035510000000002,47.532154,19.035510000000002,1034,3
524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,4000.0, Oltvány utca,75,2,-1,1,panoramic,0,1,0,not available,0,available,1,2 + 1 half room,2,1,mint,0,0,0,0,0,1,luxury,0,0,1,AA,0,2,less than 3 m,combination boiler,0,0,1,0,0,no,separate and together too,1,0,Southwest,0,0,0,0,0,0,1,0,no,10 sqm,loft conversion, Busz   108E   139   153   154   154B   8E    Éjszakai   908   ,47.476209999999995,18.99295,47.476209999999995,18.99295,1112,11
525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195000,3000.0, Felső Svábhegyi út,65,2,-1,1,garden view,1,0,0,not available,0,available,1,2 + 1 half room,2,1,in good condition,0,1,0,0,0,0,full comfort,0,1,0,not specified,0,3,less than 3 m,natural gas (convector),1,0,0,0,0,no,separate,1,0,Southeast,0,0,0,0,0,0,0,1,no,-1,no loft conversion, Villamos   60    Busz   128   155   ,47.508829999999996,18.99108,47.508829999999996,18.99108,1125,12
526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199000,3316.666667, Bolgárkertész utca,60,2,-1,1,not specified,0,0,0,available,1,-1,-1,3 room,3,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,0,5,less than 3 m,central heating,0,0,0,0,1,not specified,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,4 sqm,not specified, Villamos   3   62   62A    Metró   M2   ,47.504086,19.128569,47.504086,19.128569,1148,14
